V4_0,Time_codelist,Time,Geography_codelist,Geography,Industry_codelist,Industry,Region_codelist,Region
17,Quarter,2001 Q2,K03000001,,T,,SE,
32,Quarter,2001 Q3,K03000001,,T,,SE,
30,Quarter,2001 Q4,K03000001,,T,,SE,
28,Quarter,2002 Q1,K03000001,,T,,SE,
35,Quarter,2002 Q2,K03000001,,T,,SE,
33,Quarter,2002 Q3,K03000001,,T,,SE,
30,Quarter,2002 Q4,K03000001,,T,,SE,
40,Quarter,2003 Q1,K03000001,,T,,SE,
40,Quarter,2003 Q2,K03000001,,T,,SE,
39,Quarter,2003 Q3,K03000001,,T,,SE,
39,Quarter,2003 Q4,K03000001,,T,,SE,
43,Quarter,2004 Q1,K03000001,,T,,SE,
35,Quarter,2004 Q2,K03000001,,T,,SE,
34,Quarter,2004 Q3,K03000001,,T,,SE,
35,Quarter,2004 Q4,K03000001,,T,,SE,
30,Quarter,2005 Q1,K03000001,,T,,SE,
34,Quarter,2005 Q2,K03000001,,T,,SE,
32,Quarter,2005 Q3,K03000001,,T,,SE,
22,Quarter,2005 Q4,K03000001,,T,,SE,
33,Quarter,2006 Q1,K03000001,,T,,SE,
35,Quarter,2006 Q2,K03000001,,T,,SE,
39,Quarter,2006 Q3,K03000001,,T,,SE,
40,Quarter,2006 Q4,K03000001,,T,,SE,
31,Quarter,2007 Q1,K03000001,,T,,SE,
35,Quarter,2007 Q2,K03000001,,T,,SE,
34,Quarter,2007 Q3,K03000001,,T,,SE,
37,Quarter,2007 Q4,K03000001,,T,,SE,
37,Quarter,2008 Q1,K03000001,,T,,SE,
29,Quarter,2008 Q2,K03000001,,T,,SE,
29,Quarter,2008 Q3,K03000001,,T,,SE,
28,Quarter,2008 Q4,K03000001,,T,,SE,
16,Quarter,2009 Q1,K03000001,,T,,SE,
18,Quarter,2009 Q2,K03000001,,T,,SE,
19,Quarter,2009 Q3,K03000001,,T,,SE,
16,Quarter,2009 Q4,K03000001,,T,,SE,
17,Quarter,2010 Q1,K03000001,,T,,SE,
19,Quarter,2010 Q2,K03000001,,T,,SE,
21,Quarter,2010 Q3,K03000001,,T,,SE,
16,Quarter,2010 Q4,K03000001,,T,,SE,
17,Quarter,2011 Q1,K03000001,,T,,SE,
17,Quarter,2011 Q2,K03000001,,T,,SE,
17,Quarter,2011 Q3,K03000001,,T,,SE,
14,Quarter,2011 Q4,K03000001,,T,,SE,
12,Quarter,2012 Q1,K03000001,,T,,SE,
13,Quarter,2012 Q2,K03000001,,T,,SE,
13,Quarter,2012 Q3,K03000001,,T,,SE,
14,Quarter,2012 Q4,K03000001,,T,,SE,
17,Quarter,2013 Q1,K03000001,,T,,SE,
18,Quarter,2013 Q2,K03000001,,T,,SE,
13,Quarter,2013 Q3,K03000001,,T,,SE,
13,Quarter,2013 Q4,K03000001,,T,,SE,
15,Quarter,2014 Q1,K03000001,,T,,SE,
22,Quarter,2014 Q2,K03000001,,T,,SE,
16,Quarter,2014 Q3,K03000001,,T,,SE,
14,Quarter,2014 Q4,K03000001,,T,,SE,
16,Quarter,2015 Q1,K03000001,,T,,SE,
14,Quarter,2015 Q2,K03000001,,T,,SE,
11,Quarter,2015 Q3,K03000001,,T,,SE,
14,Quarter,2015 Q4,K03000001,,T,,SE,
14,Quarter,2016 Q1,K03000001,,T,,SE,
14,Quarter,2016 Q2,K03000001,,T,,SE,
22,Quarter,2016 Q3,K03000001,,T,,SE,
15,Quarter,2016 Q4,K03000001,,T,,SE,
19,Quarter,2017 Q1,K03000001,,T,,SE,
20,Quarter,2017 Q2,K03000001,,T,,SE,
73,Quarter,1996 Q1,K03000001,,A,,SW,
73,Quarter,1996 Q2,K03000001,,A,,SW,
72,Quarter,1996 Q3,K03000001,,A,,SW,
68,Quarter,1996 Q4,K03000001,,A,,SW,
69,Quarter,1997 Q1,K03000001,,A,,SW,
73,Quarter,1997 Q2,K03000001,,A,,SW,
72,Quarter,1997 Q3,K03000001,,A,,SW,
70,Quarter,1997 Q4,K03000001,,A,,SW,
66,Quarter,1998 Q1,K03000001,,A,,SW,
58,Quarter,1998 Q2,K03000001,,A,,SW,
52,Quarter,1998 Q3,K03000001,,A,,SW,
51,Quarter,1998 Q4,K03000001,,A,,SW,
52,Quarter,1999 Q1,K03000001,,A,,SW,
53,Quarter,1999 Q2,K03000001,,A,,SW,
44,Quarter,1999 Q3,K03000001,,A,,SW,
39,Quarter,1999 Q4,K03000001,,A,,SW,
40,Quarter,2000 Q1,K03000001,,A,,SW,
40,Quarter,2000 Q2,K03000001,,A,,SW,
36,Quarter,2000 Q3,K03000001,,A,,SW,
40,Quarter,2000 Q4,K03000001,,A,,SW,
43,Quarter,2001 Q1,K03000001,,A,,SW,
45,Quarter,2001 Q2,K03000001,,A,,SW,
44,Quarter,2001 Q3,K03000001,,A,,SW,
46,Quarter,2001 Q4,K03000001,,A,,SW,
43,Quarter,2002 Q1,K03000001,,A,,SW,
44,Quarter,2002 Q2,K03000001,,A,,SW,
42,Quarter,2002 Q3,K03000001,,A,,SW,
39,Quarter,2002 Q4,K03000001,,A,,SW,
36,Quarter,2003 Q1,K03000001,,A,,SW,
34,Quarter,2003 Q2,K03000001,,A,,SW,
39,Quarter,2003 Q3,K03000001,,A,,SW,
40,Quarter,2003 Q4,K03000001,,A,,SW,
41,Quarter,2004 Q1,K03000001,,A,,SW,
41,Quarter,2004 Q2,K03000001,,A,,SW,
42,Quarter,2004 Q3,K03000001,,A,,SW,
41,Quarter,2004 Q4,K03000001,,A,,SW,
39,Quarter,2005 Q1,K03000001,,A,,SW,
41,Quarter,2005 Q2,K03000001,,A,,SW,
44,Quarter,2005 Q3,K03000001,,A,,SW,
50,Quarter,2005 Q4,K03000001,,A,,SW,
55,Quarter,2006 Q1,K03000001,,A,,SW,
54,Quarter,2006 Q2,K03000001,,A,,SW,
44,Quarter,2006 Q3,K03000001,,A,,SW,
47,Quarter,2006 Q4,K03000001,,A,,SW,
44,Quarter,2007 Q1,K03000001,,A,,SW,
42,Quarter,2007 Q2,K03000001,,A,,SW,
45,Quarter,2007 Q3,K03000001,,A,,SW,
46,Quarter,2007 Q4,K03000001,,A,,SW,
50,Quarter,2008 Q1,K03000001,,A,,SW,
56,Quarter,2008 Q2,K03000001,,A,,SW,
59,Quarter,2008 Q3,K03000001,,A,,SW,
58,Quarter,2008 Q4,K03000001,,A,,SW,
54,Quarter,2009 Q1,K03000001,,A,,SW,
55,Quarter,2009 Q2,K03000001,,A,,SW,
52,Quarter,2009 Q3,K03000001,,A,,SW,
50,Quarter,2009 Q4,K03000001,,A,,SW,
61,Quarter,2010 Q1,K03000001,,A,,SW,
64,Quarter,2010 Q2,K03000001,,A,,SW,
63,Quarter,2010 Q3,K03000001,,A,,SW,
67,Quarter,2010 Q4,K03000001,,A,,SW,
65,Quarter,2011 Q1,K03000001,,A,,SW,
55,Quarter,2011 Q2,K03000001,,A,,SW,
58,Quarter,2011 Q3,K03000001,,A,,SW,
70,Quarter,2011 Q4,K03000001,,A,,SW,
58,Quarter,2012 Q1,K03000001,,A,,SW,
58,Quarter,2012 Q2,K03000001,,A,,SW,
51,Quarter,2012 Q3,K03000001,,A,,SW,
54,Quarter,2012 Q4,K03000001,,A,,SW,
54,Quarter,2013 Q1,K03000001,,A,,SW,
48,Quarter,2013 Q2,K03000001,,A,,SW,
50,Quarter,2013 Q3,K03000001,,A,,SW,
52,Quarter,2013 Q4,K03000001,,A,,SW,
52,Quarter,2014 Q1,K03000001,,A,,SW,
53,Quarter,2014 Q2,K03000001,,A,,SW,
49,Quarter,2014 Q3,K03000001,,A,,SW,
54,Quarter,2014 Q4,K03000001,,A,,SW,
47,Quarter,2015 Q1,K03000001,,A,,SW,
45,Quarter,2015 Q2,K03000001,,A,,SW,
60,Quarter,2015 Q3,K03000001,,A,,SW,
62,Quarter,2015 Q4,K03000001,,A,,SW,
57,Quarter,2016 Q1,K03000001,,A,,SW,
53,Quarter,2016 Q2,K03000001,,A,,SW,
66,Quarter,2016 Q3,K03000001,,A,,SW,
61,Quarter,2016 Q4,K03000001,,A,,SW,
65,Quarter,2017 Q1,K03000001,,A,,SW,
68,Quarter,2017 Q2,K03000001,,A,,SW,
2336,Quarter,1996 Q1,K03000001,,A-T,,SW,
2354,Quarter,1996 Q2,K03000001,,A-T,,SW,
2392,Quarter,1996 Q3,K03000001,,A-T,,SW,
2380,Quarter,1996 Q4,K03000001,,A-T,,SW,
2405,Quarter,1997 Q1,K03000001,,A-T,,SW,
2430,Quarter,1997 Q2,K03000001,,A-T,,SW,
2454,Quarter,1997 Q3,K03000001,,A-T,,SW,
2453,Quarter,1997 Q4,K03000001,,A-T,,SW,
2435,Quarter,1998 Q1,K03000001,,A-T,,SW,
2417,Quarter,1998 Q2,K03000001,,A-T,,SW,
2417,Quarter,1998 Q3,K03000001,,A-T,,SW,
2432,Quarter,1998 Q4,K03000001,,A-T,,SW,
2429,Quarter,1999 Q1,K03000001,,A-T,,SW,
2442,Quarter,1999 Q2,K03000001,,A-T,,SW,
2456,Quarter,1999 Q3,K03000001,,A-T,,SW,
2438,Quarter,1999 Q4,K03000001,,A-T,,SW,
2436,Quarter,2000 Q1,K03000001,,A-T,,SW,
2445,Quarter,2000 Q2,K03000001,,A-T,,SW,
2424,Quarter,2000 Q3,K03000001,,A-T,,SW,
2451,Quarter,2000 Q4,K03000001,,A-T,,SW,
2469,Quarter,2001 Q1,K03000001,,A-T,,SW,
2502,Quarter,2001 Q2,K03000001,,A-T,,SW,
2528,Quarter,2001 Q3,K03000001,,A-T,,SW,
2538,Quarter,2001 Q4,K03000001,,A-T,,SW,
2544,Quarter,2002 Q1,K03000001,,A-T,,SW,
2565,Quarter,2002 Q2,K03000001,,A-T,,SW,
2554,Quarter,2002 Q3,K03000001,,A-T,,SW,
2550,Quarter,2002 Q4,K03000001,,A-T,,SW,
2555,Quarter,2003 Q1,K03000001,,A-T,,SW,
2570,Quarter,2003 Q2,K03000001,,A-T,,SW,
2592,Quarter,2003 Q3,K03000001,,A-T,,SW,
2602,Quarter,2003 Q4,K03000001,,A-T,,SW,
2629,Quarter,2004 Q1,K03000001,,A-T,,SW,
2622,Quarter,2004 Q2,K03000001,,A-T,,SW,
2625,Quarter,2004 Q3,K03000001,,A-T,,SW,
2648,Quarter,2004 Q4,K03000001,,A-T,,SW,
2641,Quarter,2005 Q1,K03000001,,A-T,,SW,
2644,Quarter,2005 Q2,K03000001,,A-T,,SW,
2641,Quarter,2005 Q3,K03000001,,A-T,,SW,
2649,Quarter,2005 Q4,K03000001,,A-T,,SW,
2679,Quarter,2006 Q1,K03000001,,A-T,,SW,
2682,Quarter,2006 Q2,K03000001,,A-T,,SW,
2670,Quarter,2006 Q3,K03000001,,A-T,,SW,
2695,Quarter,2006 Q4,K03000001,,A-T,,SW,
2687,Quarter,2007 Q1,K03000001,,A-T,,SW,
2700,Quarter,2007 Q2,K03000001,,A-T,,SW,
2753,Quarter,2007 Q3,K03000001,,A-T,,SW,
2740,Quarter,2007 Q4,K03000001,,A-T,,SW,
2732,Quarter,2008 Q1,K03000001,,A-T,,SW,
2712,Quarter,2008 Q2,K03000001,,A-T,,SW,
2718,Quarter,2008 Q3,K03000001,,A-T,,SW,
2749,Quarter,2008 Q4,K03000001,,A-T,,SW,
2725,Quarter,2009 Q1,K03000001,,A-T,,SW,
2725,Quarter,2009 Q2,K03000001,,A-T,,SW,
2717,Quarter,2009 Q3,K03000001,,A-T,,SW,
2703,Quarter,2009 Q4,K03000001,,A-T,,SW,
2706,Quarter,2010 Q1,K03000001,,A-T,,SW,
2729,Quarter,2010 Q2,K03000001,,A-T,,SW,
2706,Quarter,2010 Q3,K03000001,,A-T,,SW,
2710,Quarter,2010 Q4,K03000001,,A-T,,SW,
2763,Quarter,2011 Q1,K03000001,,A-T,,SW,
2709,Quarter,2011 Q2,K03000001,,A-T,,SW,
2720,Quarter,2011 Q3,K03000001,,A-T,,SW,
2737,Quarter,2011 Q4,K03000001,,A-T,,SW,
2731,Quarter,2012 Q1,K03000001,,A-T,,SW,
2723,Quarter,2012 Q2,K03000001,,A-T,,SW,
2699,Quarter,2012 Q3,K03000001,,A-T,,SW,
2695,Quarter,2012 Q4,K03000001,,A-T,,SW,
2747,Quarter,2013 Q1,K03000001,,A-T,,SW,
2759,Quarter,2013 Q2,K03000001,,A-T,,SW,
2759,Quarter,2013 Q3,K03000001,,A-T,,SW,
2785,Quarter,2013 Q4,K03000001,,A-T,,SW,
2855,Quarter,2014 Q1,K03000001,,A-T,,SW,
2867,Quarter,2014 Q2,K03000001,,A-T,,SW,
2865,Quarter,2014 Q3,K03000001,,A-T,,SW,
2869,Quarter,2014 Q4,K03000001,,A-T,,SW,
2891,Quarter,2015 Q1,K03000001,,A-T,,SW,
2858,Quarter,2015 Q2,K03000001,,A-T,,SW,
2888,Quarter,2015 Q3,K03000001,,A-T,,SW,
2909,Quarter,2015 Q4,K03000001,,A-T,,SW,
2893,Quarter,2016 Q1,K03000001,,A-T,,SW,
2936,Quarter,2016 Q2,K03000001,,A-T,,SW,
2979,Quarter,2016 Q3,K03000001,,A-T,,SW,
2977,Quarter,2016 Q4,K03000001,,A-T,,SW,
2979,Quarter,2017 Q1,K03000001,,A-T,,SW,
2989,Quarter,2017 Q2,K03000001,,A-T,,SW,
7,Quarter,1996 Q1,K03000001,,B,,SW,
7,Quarter,1996 Q2,K03000001,,B,,SW,
6,Quarter,1996 Q3,K03000001,,B,,SW,
7,Quarter,1996 Q4,K03000001,,B,,SW,
8,Quarter,1997 Q1,K03000001,,B,,SW,
8,Quarter,1997 Q2,K03000001,,B,,SW,
8,Quarter,1997 Q3,K03000001,,B,,SW,
7,Quarter,1997 Q4,K03000001,,B,,SW,
6,Quarter,1998 Q1,K03000001,,B,,SW,
6,Quarter,1998 Q2,K03000001,,B,,SW,
7,Quarter,1998 Q3,K03000001,,B,,SW,
7,Quarter,1998 Q4,K03000001,,B,,SW,
6,Quarter,1999 Q1,K03000001,,B,,SW,
6,Quarter,1999 Q2,K03000001,,B,,SW,
6,Quarter,1999 Q3,K03000001,,B,,SW,
6,Quarter,1999 Q4,K03000001,,B,,SW,
6,Quarter,2000 Q1,K03000001,,B,,SW,
6,Quarter,2000 Q2,K03000001,,B,,SW,
6,Quarter,2000 Q3,K03000001,,B,,SW,
6,Quarter,2000 Q4,K03000001,,B,,SW,
6,Quarter,2001 Q1,K03000001,,B,,SW,
6,Quarter,2001 Q2,K03000001,,B,,SW,
6,Quarter,2001 Q3,K03000001,,B,,SW,
6,Quarter,2001 Q4,K03000001,,B,,SW,
7,Quarter,2002 Q1,K03000001,,B,,SW,
7,Quarter,2002 Q2,K03000001,,B,,SW,
6,Quarter,2002 Q3,K03000001,,B,,SW,
6,Quarter,2002 Q4,K03000001,,B,,SW,
5,Quarter,2003 Q1,K03000001,,B,,SW,
5,Quarter,2003 Q2,K03000001,,B,,SW,
5,Quarter,2003 Q3,K03000001,,B,,SW,
5,Quarter,2003 Q4,K03000001,,B,,SW,
5,Quarter,2004 Q1,K03000001,,B,,SW,
5,Quarter,2004 Q2,K03000001,,B,,SW,
5,Quarter,2004 Q3,K03000001,,B,,SW,
4,Quarter,2004 Q4,K03000001,,B,,SW,
4,Quarter,2005 Q1,K03000001,,B,,SW,
4,Quarter,2005 Q2,K03000001,,B,,SW,
4,Quarter,2005 Q3,K03000001,,B,,SW,
4,Quarter,2005 Q4,K03000001,,B,,SW,
4,Quarter,2006 Q1,K03000001,,B,,SW,
4,Quarter,2006 Q2,K03000001,,B,,SW,
5,Quarter,2006 Q3,K03000001,,B,,SW,
4,Quarter,2006 Q4,K03000001,,B,,SW,
4,Quarter,2007 Q1,K03000001,,B,,SW,
4,Quarter,2007 Q2,K03000001,,B,,SW,
4,Quarter,2007 Q3,K03000001,,B,,SW,
4,Quarter,2007 Q4,K03000001,,B,,SW,
4,Quarter,2008 Q1,K03000001,,B,,SW,
4,Quarter,2008 Q2,K03000001,,B,,SW,
4,Quarter,2008 Q3,K03000001,,B,,SW,
3,Quarter,2008 Q4,K03000001,,B,,SW,
3,Quarter,2009 Q1,K03000001,,B,,SW,
4,Quarter,2009 Q2,K03000001,,B,,SW,
3,Quarter,2009 Q3,K03000001,,B,,SW,
3,Quarter,2009 Q4,K03000001,,B,,SW,
5,Quarter,2010 Q1,K03000001,,B,,SW,
3,Quarter,2010 Q2,K03000001,,B,,SW,
4,Quarter,2010 Q3,K03000001,,B,,SW,
3,Quarter,2010 Q4,K03000001,,B,,SW,
4,Quarter,2011 Q1,K03000001,,B,,SW,
3,Quarter,2011 Q2,K03000001,,B,,SW,
4,Quarter,2011 Q3,K03000001,,B,,SW,
4,Quarter,2011 Q4,K03000001,,B,,SW,
4,Quarter,2012 Q1,K03000001,,B,,SW,
5,Quarter,2012 Q2,K03000001,,B,,SW,
5,Quarter,2012 Q3,K03000001,,B,,SW,
3,Quarter,2012 Q4,K03000001,,B,,SW,
4,Quarter,2013 Q1,K03000001,,B,,SW,
4,Quarter,2013 Q2,K03000001,,B,,SW,
3,Quarter,2013 Q3,K03000001,,B,,SW,
3,Quarter,2013 Q4,K03000001,,B,,SW,
2,Quarter,2014 Q1,K03000001,,B,,SW,
2,Quarter,2014 Q2,K03000001,,B,,SW,
3,Quarter,2014 Q3,K03000001,,B,,SW,
3,Quarter,2014 Q4,K03000001,,B,,SW,
4,Quarter,2015 Q1,K03000001,,B,,SW,
4,Quarter,2015 Q2,K03000001,,B,,SW,
4,Quarter,2015 Q3,K03000001,,B,,SW,
4,Quarter,2015 Q4,K03000001,,B,,SW,
4,Quarter,2016 Q1,K03000001,,B,,SW,
3,Quarter,2016 Q2,K03000001,,B,,SW,
3,Quarter,2016 Q3,K03000001,,B,,SW,
3,Quarter,2016 Q4,K03000001,,B,,SW,
3,Quarter,2017 Q1,K03000001,,B,,SW,
4,Quarter,2017 Q2,K03000001,,B,,SW,
335,Quarter,1996 Q1,K03000001,,C,,SW,
338,Quarter,1996 Q2,K03000001,,C,,SW,
337,Quarter,1996 Q3,K03000001,,C,,SW,
339,Quarter,1996 Q4,K03000001,,C,,SW,
346,Quarter,1997 Q1,K03000001,,C,,SW,
350,Quarter,1997 Q2,K03000001,,C,,SW,
346,Quarter,1997 Q3,K03000001,,C,,SW,
347,Quarter,1997 Q4,K03000001,,C,,SW,
344,Quarter,1998 Q1,K03000001,,C,,SW,
341,Quarter,1998 Q2,K03000001,,C,,SW,
339,Quarter,1998 Q3,K03000001,,C,,SW,
336,Quarter,1998 Q4,K03000001,,C,,SW,
329,Quarter,1999 Q1,K03000001,,C,,SW,
326,Quarter,1999 Q2,K03000001,,C,,SW,
327,Quarter,1999 Q3,K03000001,,C,,SW,
323,Quarter,1999 Q4,K03000001,,C,,SW,
320,Quarter,2000 Q1,K03000001,,C,,SW,
318,Quarter,2000 Q2,K03000001,,C,,SW,
313,Quarter,2000 Q3,K03000001,,C,,SW,
312,Quarter,2000 Q4,K03000001,,C,,SW,
320,Quarter,2001 Q1,K03000001,,C,,SW,
316,Quarter,2001 Q2,K03000001,,C,,SW,
314,Quarter,2001 Q3,K03000001,,C,,SW,
312,Quarter,2001 Q4,K03000001,,C,,SW,
311,Quarter,2002 Q1,K03000001,,C,,SW,
313,Quarter,2002 Q2,K03000001,,C,,SW,
303,Quarter,2002 Q3,K03000001,,C,,SW,
299,Quarter,2002 Q4,K03000001,,C,,SW,
292,Quarter,2003 Q1,K03000001,,C,,SW,
283,Quarter,2003 Q2,K03000001,,C,,SW,
282,Quarter,2003 Q3,K03000001,,C,,SW,
279,Quarter,2003 Q4,K03000001,,C,,SW,
273,Quarter,2004 Q1,K03000001,,C,,SW,
274,Quarter,2004 Q2,K03000001,,C,,SW,
272,Quarter,2004 Q3,K03000001,,C,,SW,
273,Quarter,2004 Q4,K03000001,,C,,SW,
274,Quarter,2005 Q1,K03000001,,C,,SW,
267,Quarter,2005 Q2,K03000001,,C,,SW,
265,Quarter,2005 Q3,K03000001,,C,,SW,
268,Quarter,2005 Q4,K03000001,,C,,SW,
265,Quarter,2006 Q1,K03000001,,C,,SW,
268,Quarter,2006 Q2,K03000001,,C,,SW,
264,Quarter,2006 Q3,K03000001,,C,,SW,
262,Quarter,2006 Q4,K03000001,,C,,SW,
260,Quarter,2007 Q1,K03000001,,C,,SW,
259,Quarter,2007 Q2,K03000001,,C,,SW,
259,Quarter,2007 Q3,K03000001,,C,,SW,
260,Quarter,2007 Q4,K03000001,,C,,SW,
258,Quarter,2008 Q1,K03000001,,C,,SW,
258,Quarter,2008 Q2,K03000001,,C,,SW,
253,Quarter,2008 Q3,K03000001,,C,,SW,
243,Quarter,2008 Q4,K03000001,,C,,SW,
246,Quarter,2009 Q1,K03000001,,C,,SW,
248,Quarter,2009 Q2,K03000001,,C,,SW,
248,Quarter,2009 Q3,K03000001,,C,,SW,
245,Quarter,2009 Q4,K03000001,,C,,SW,
235,Quarter,2010 Q1,K03000001,,C,,SW,
240,Quarter,2010 Q2,K03000001,,C,,SW,
237,Quarter,2010 Q3,K03000001,,C,,SW,
243,Quarter,2010 Q4,K03000001,,C,,SW,
239,Quarter,2011 Q1,K03000001,,C,,SW,
230,Quarter,2011 Q2,K03000001,,C,,SW,
233,Quarter,2011 Q3,K03000001,,C,,SW,
231,Quarter,2011 Q4,K03000001,,C,,SW,
240,Quarter,2012 Q1,K03000001,,C,,SW,
247,Quarter,2012 Q2,K03000001,,C,,SW,
245,Quarter,2012 Q3,K03000001,,C,,SW,
242,Quarter,2012 Q4,K03000001,,C,,SW,
241,Quarter,2013 Q1,K03000001,,C,,SW,
242,Quarter,2013 Q2,K03000001,,C,,SW,
242,Quarter,2013 Q3,K03000001,,C,,SW,
235,Quarter,2013 Q4,K03000001,,C,,SW,
235,Quarter,2014 Q1,K03000001,,C,,SW,
232,Quarter,2014 Q2,K03000001,,C,,SW,
233,Quarter,2014 Q3,K03000001,,C,,SW,
230,Quarter,2014 Q4,K03000001,,C,,SW,
236,Quarter,2015 Q1,K03000001,,C,,SW,
228,Quarter,2015 Q2,K03000001,,C,,SW,
230,Quarter,2015 Q3,K03000001,,C,,SW,
230,Quarter,2015 Q4,K03000001,,C,,SW,
229,Quarter,2016 Q1,K03000001,,C,,SW,
233,Quarter,2016 Q2,K03000001,,C,,SW,
239,Quarter,2016 Q3,K03000001,,C,,SW,
236,Quarter,2016 Q4,K03000001,,C,,SW,
237,Quarter,2017 Q1,K03000001,,C,,SW,
240,Quarter,2017 Q2,K03000001,,C,,SW,
12,Quarter,1996 Q1,K03000001,,D,,SW,
10,Quarter,1996 Q2,K03000001,,D,,SW,
11,Quarter,1996 Q3,K03000001,,D,,SW,
11,Quarter,1996 Q4,K03000001,,D,,SW,
12,Quarter,1997 Q1,K03000001,,D,,SW,
12,Quarter,1997 Q2,K03000001,,D,,SW,
11,Quarter,1997 Q3,K03000001,,D,,SW,
11,Quarter,1997 Q4,K03000001,,D,,SW,
10,Quarter,1998 Q1,K03000001,,D,,SW,
10,Quarter,1998 Q2,K03000001,,D,,SW,
10,Quarter,1998 Q3,K03000001,,D,,SW,
10,Quarter,1998 Q4,K03000001,,D,,SW,
10,Quarter,1999 Q1,K03000001,,D,,SW,
10,Quarter,1999 Q2,K03000001,,D,,SW,
10,Quarter,1999 Q3,K03000001,,D,,SW,
9,Quarter,1999 Q4,K03000001,,D,,SW,
9,Quarter,2000 Q1,K03000001,,D,,SW,
9,Quarter,2000 Q2,K03000001,,D,,SW,
9,Quarter,2000 Q3,K03000001,,D,,SW,
9,Quarter,2000 Q4,K03000001,,D,,SW,
10,Quarter,2001 Q1,K03000001,,D,,SW,
10,Quarter,2001 Q2,K03000001,,D,,SW,
11,Quarter,2001 Q3,K03000001,,D,,SW,
11,Quarter,2001 Q4,K03000001,,D,,SW,
11,Quarter,2002 Q1,K03000001,,D,,SW,
11,Quarter,2002 Q2,K03000001,,D,,SW,
10,Quarter,2002 Q3,K03000001,,D,,SW,
10,Quarter,2002 Q4,K03000001,,D,,SW,
10,Quarter,2003 Q1,K03000001,,D,,SW,
10,Quarter,2003 Q2,K03000001,,D,,SW,
9,Quarter,2003 Q3,K03000001,,D,,SW,
9,Quarter,2003 Q4,K03000001,,D,,SW,
9,Quarter,2004 Q1,K03000001,,D,,SW,
10,Quarter,2004 Q2,K03000001,,D,,SW,
9,Quarter,2004 Q3,K03000001,,D,,SW,
9,Quarter,2004 Q4,K03000001,,D,,SW,
9,Quarter,2005 Q1,K03000001,,D,,SW,
9,Quarter,2005 Q2,K03000001,,D,,SW,
9,Quarter,2005 Q3,K03000001,,D,,SW,
8,Quarter,2005 Q4,K03000001,,D,,SW,
8,Quarter,2006 Q1,K03000001,,D,,SW,
8,Quarter,2006 Q2,K03000001,,D,,SW,
8,Quarter,2006 Q3,K03000001,,D,,SW,
9,Quarter,2006 Q4,K03000001,,D,,SW,
9,Quarter,2007 Q1,K03000001,,D,,SW,
10,Quarter,2007 Q2,K03000001,,D,,SW,
10,Quarter,2007 Q3,K03000001,,D,,SW,
10,Quarter,2007 Q4,K03000001,,D,,SW,
10,Quarter,2008 Q1,K03000001,,D,,SW,
10,Quarter,2008 Q2,K03000001,,D,,SW,
9,Quarter,2008 Q3,K03000001,,D,,SW,
8,Quarter,2008 Q4,K03000001,,D,,SW,
9,Quarter,2009 Q1,K03000001,,D,,SW,
9,Quarter,2009 Q2,K03000001,,D,,SW,
10,Quarter,2009 Q3,K03000001,,D,,SW,
9,Quarter,2009 Q4,K03000001,,D,,SW,
13,Quarter,2010 Q1,K03000001,,D,,SW,
13,Quarter,2010 Q2,K03000001,,D,,SW,
10,Quarter,2010 Q3,K03000001,,D,,SW,
10,Quarter,2010 Q4,K03000001,,D,,SW,
10,Quarter,2011 Q1,K03000001,,D,,SW,
10,Quarter,2011 Q2,K03000001,,D,,SW,
9,Quarter,2011 Q3,K03000001,,D,,SW,
9,Quarter,2011 Q4,K03000001,,D,,SW,
8,Quarter,2012 Q1,K03000001,,D,,SW,
8,Quarter,2012 Q2,K03000001,,D,,SW,
10,Quarter,2012 Q3,K03000001,,D,,SW,
9,Quarter,2012 Q4,K03000001,,D,,SW,
9,Quarter,2013 Q1,K03000001,,D,,SW,
10,Quarter,2013 Q2,K03000001,,D,,SW,
10,Quarter,2013 Q3,K03000001,,D,,SW,
8,Quarter,2013 Q4,K03000001,,D,,SW,
9,Quarter,2014 Q1,K03000001,,D,,SW,
8,Quarter,2014 Q2,K03000001,,D,,SW,
8,Quarter,2014 Q3,K03000001,,D,,SW,
9,Quarter,2014 Q4,K03000001,,D,,SW,
7,Quarter,2015 Q1,K03000001,,D,,SW,
7,Quarter,2015 Q2,K03000001,,D,,SW,
8,Quarter,2015 Q3,K03000001,,D,,SW,
10,Quarter,2015 Q4,K03000001,,D,,SW,
14,Quarter,2016 Q1,K03000001,,D,,SW,
13,Quarter,2016 Q2,K03000001,,D,,SW,
13,Quarter,2016 Q3,K03000001,,D,,SW,
17,Quarter,2016 Q4,K03000001,,D,,SW,
13,Quarter,2017 Q1,K03000001,,D,,SW,
13,Quarter,2017 Q2,K03000001,,D,,SW,
12,Quarter,1996 Q1,K03000001,,E,,SW,
14,Quarter,1996 Q2,K03000001,,E,,SW,
16,Quarter,1996 Q3,K03000001,,E,,SW,
14,Quarter,1996 Q4,K03000001,,E,,SW,
14,Quarter,1997 Q1,K03000001,,E,,SW,
14,Quarter,1997 Q2,K03000001,,E,,SW,
14,Quarter,1997 Q3,K03000001,,E,,SW,
13,Quarter,1997 Q4,K03000001,,E,,SW,
13,Quarter,1998 Q1,K03000001,,E,,SW,
13,Quarter,1998 Q2,K03000001,,E,,SW,
12,Quarter,1998 Q3,K03000001,,E,,SW,
12,Quarter,1998 Q4,K03000001,,E,,SW,
