V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Contribution_codelist,Contribution,Contributor_codelist,Contributor,Gender_codelist,Gender,Provision_codelist,Provision,Size of Company_codelist,Size of Company
,x,53.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Group self-invested personal pension,,1 to 12 employees
86.0,,4.5,Year,2016,K02000001,,,Zero,,Employer,,Female,,All,,13 to 99 employees
369.0,,2.1,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,All,,13 to 99 employees
78.0,,4.7,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,All,,13 to 99 employees
65.0,,5.2,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,All,,13 to 99 employees
59.0,,5.4,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,All,,13 to 99 employees
124.0,,3.5,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,All,,13 to 99 employees
26.0,,8.2,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,All,,13 to 99 employees
151.0,,3.4,Year,2016,K02000001,,,7% and over,,Employer,,Female,,All,,13 to 99 employees
8.0,,15.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Defined benefit,,13 to 99 employees
20.0,,8.9,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Defined benefit,,13 to 99 employees
,x,23.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Defined benefit,,13 to 99 employees
,x,27.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Defined benefit,,13 to 99 employees
11.0,,12.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Defined benefit,,13 to 99 employees
86.0,,4.2,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Defined benefit,,13 to 99 employees
12.0,,12.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Defined benefit,,13 to 99 employees
106.0,,4.1,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Defined benefit,,13 to 99 employees
17.0,,10.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Defined contribution,,13 to 99 employees
180.0,,3.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Defined contribution,,13 to 99 employees
13.0,,12.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Defined contribution,,13 to 99 employees
11.0,,12.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Defined contribution,,13 to 99 employees
10.0,,13.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Defined contribution,,13 to 99 employees
8.0,,14.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Defined contribution,,13 to 99 employees
,x,24.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Defined contribution,,13 to 99 employees
9.0,,14.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Defined contribution,,13 to 99 employees
41.0,,6.6,Year,2016,K02000001,,,Zero,,Employer,,Female,,Group personal pension,,13 to 99 employees
109.0,,3.9,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Group personal pension,,13 to 99 employees
48.0,,6.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Group personal pension,,13 to 99 employees
37.0,,6.9,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Group personal pension,,13 to 99 employees
29.0,,7.9,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Group personal pension,,13 to 99 employees
18.0,,9.5,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Group personal pension,,13 to 99 employees
7.0,,15.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Group personal pension,,13 to 99 employees
23.0,,9.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Group personal pension,,13 to 99 employees
13.0,,11.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Group stakeholder pension,,13 to 99 employees
29.0,,7.5,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Group stakeholder pension,,13 to 99 employees
11.0,,12.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Group stakeholder pension,,13 to 99 employees
13.0,,11.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Group stakeholder pension,,13 to 99 employees
8.0,,15.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Group stakeholder pension,,13 to 99 employees
8.0,,14.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Group stakeholder pension,,13 to 99 employees
,x,26.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Group stakeholder pension,,13 to 99 employees
8.0,,16.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Group stakeholder pension,,13 to 99 employees
,x,25.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Group self-invested personal pension,,13 to 99 employees
4.0,,19.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Group self-invested personal pension,,13 to 99 employees
,x,37.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Group self-invested personal pension,,13 to 99 employees
,x,47.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Group self-invested personal pension,,13 to 99 employees
,x,61.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Group self-invested personal pension,,13 to 99 employees
,x,61.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Group self-invested personal pension,,13 to 99 employees
,x,,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Group self-invested personal pension,,13 to 99 employees
,x,53.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Group self-invested personal pension,,13 to 99 employees
64.0,,5.2,Year,2016,K02000001,,,Zero,,Employer,,Female,,All,,100 to 499 employees
388.0,,2.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,All,,100 to 499 employees
92.0,,4.4,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,All,,100 to 499 employees
80.0,,4.6,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,All,,100 to 499 employees
70.0,,5.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,All,,100 to 499 employees
171.0,,3.1,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,All,,100 to 499 employees
63.0,,5.3,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,All,,100 to 499 employees
243.0,,2.7,Year,2016,K02000001,,,7% and over,,Employer,,Female,,All,,100 to 499 employees
10.0,,13.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Defined benefit,,100 to 499 employees
19.0,,9.3,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Defined benefit,,100 to 499 employees
,x,22.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Defined benefit,,100 to 499 employees
,x,21.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Defined benefit,,100 to 499 employees
8.0,,15.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Defined benefit,,100 to 499 employees
121.0,,3.6,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Defined benefit,,100 to 499 employees
42.0,,6.5,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Defined benefit,,100 to 499 employees
182.0,,3.1,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Defined benefit,,100 to 499 employees
13.0,,11.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Defined contribution,,100 to 499 employees
178.0,,3.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Defined contribution,,100 to 499 employees
20.0,,9.3,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Defined contribution,,100 to 499 employees
16.0,,10.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Defined contribution,,100 to 499 employees
15.0,,11.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Defined contribution,,100 to 499 employees
15.0,,11.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Defined contribution,,100 to 499 employees
6.0,,18.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Defined contribution,,100 to 499 employees
15.0,,11.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Defined contribution,,100 to 499 employees
31.0,,7.5,Year,2016,K02000001,,,Zero,,Employer,,Female,,Group personal pension,,100 to 499 employees
134.0,,3.5,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Group personal pension,,100 to 499 employees
55.0,,5.7,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Group personal pension,,100 to 499 employees
48.0,,6.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Group personal pension,,100 to 499 employees
36.0,,7.1,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Group personal pension,,100 to 499 employees
24.0,,8.4,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Group personal pension,,100 to 499 employees
9.0,,14.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Group personal pension,,100 to 499 employees
34.0,,7.3,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Group personal pension,,100 to 499 employees
6.0,,16.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Group stakeholder pension,,100 to 499 employees
31.0,,7.2,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Group stakeholder pension,,100 to 499 employees
10.0,,13.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Group stakeholder pension,,100 to 499 employees
10.0,,13.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Group stakeholder pension,,100 to 499 employees
9.0,,14.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Group stakeholder pension,,100 to 499 employees
5.0,,18.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Group stakeholder pension,,100 to 499 employees
,x,22.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Group stakeholder pension,,100 to 499 employees
8.0,,15.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Group stakeholder pension,,100 to 499 employees
,x,53.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Group self-invested personal pension,,100 to 499 employees
6.0,,17.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Group self-invested personal pension,,100 to 499 employees
,x,28.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Group self-invested personal pension,,100 to 499 employees
,x,35.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Group self-invested personal pension,,100 to 499 employees
,x,34.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Group self-invested personal pension,,100 to 499 employees
,x,43.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Group self-invested personal pension,,100 to 499 employees
,x,74.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Group self-invested personal pension,,100 to 499 employees
,x,38.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Group self-invested personal pension,,100 to 499 employees
20.0,,9.4,Year,2016,K02000001,,,Zero,,Employer,,Female,,All,,500 to 999 employees
146.0,,3.3,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,All,,500 to 999 employees
37.0,,6.8,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,All,,500 to 999 employees
41.0,,6.5,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,All,,500 to 999 employees
37.0,,6.8,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,All,,500 to 999 employees
88.0,,4.3,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,All,,500 to 999 employees
48.0,,6.1,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,All,,500 to 999 employees
82.0,,4.7,Year,2016,K02000001,,,7% and over,,Employer,,Female,,All,,500 to 999 employees
,x,28.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Defined benefit,,500 to 999 employees
5.0,,17.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Defined benefit,,500 to 999 employees
,x,27.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Defined benefit,,500 to 999 employees
,x,22.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Defined benefit,,500 to 999 employees
6.0,,17.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Defined benefit,,500 to 999 employees
63.0,,5.1,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Defined benefit,,500 to 999 employees
36.0,,7.1,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Defined benefit,,500 to 999 employees
62.0,,5.5,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Defined benefit,,500 to 999 employees
5.0,,19.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Defined contribution,,500 to 999 employees
66.0,,4.9,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Defined contribution,,500 to 999 employees
10.0,,13.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Defined contribution,,500 to 999 employees
13.0,,12.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Defined contribution,,500 to 999 employees
10.0,,13.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Defined contribution,,500 to 999 employees
6.0,,17.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Defined contribution,,500 to 999 employees
4.0,,20.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Defined contribution,,500 to 999 employees
6.0,,18.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Defined contribution,,500 to 999 employees
10.0,,13.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Group personal pension,,500 to 999 employees
54.0,,5.5,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Group personal pension,,500 to 999 employees
20.0,,9.4,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Group personal pension,,500 to 999 employees
19.0,,9.5,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Group personal pension,,500 to 999 employees
17.0,,10.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Group personal pension,,500 to 999 employees
13.0,,12.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Group personal pension,,500 to 999 employees
6.0,,17.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Group personal pension,,500 to 999 employees
11.0,,13.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Group personal pension,,500 to 999 employees
,x,35.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Group stakeholder pension,,500 to 999 employees
13.0,,12.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Group stakeholder pension,,500 to 999 employees
,x,21.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Group stakeholder pension,,500 to 999 employees
,x,22.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Group stakeholder pension,,500 to 999 employees
,x,22.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Group stakeholder pension,,500 to 999 employees
,x,21.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Group stakeholder pension,,500 to 999 employees
,x,40.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Group stakeholder pension,,500 to 999 employees
,x,28.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Group stakeholder pension,,500 to 999 employees
,x,61.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Group self-invested personal pension,,500 to 999 employees
,x,31.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Group self-invested personal pension,,500 to 999 employees
,x,53.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Group self-invested personal pension,,500 to 999 employees
,x,62.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Group self-invested personal pension,,500 to 999 employees
,x,,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Group self-invested personal pension,,500 to 999 employees
,x,76.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Group self-invested personal pension,,500 to 999 employees
,x,,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Group self-invested personal pension,,500 to 999 employees
,-,0.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Group self-invested personal pension,,500 to 999 employees
204.0,,2.7,Year,2016,K02000001,,,Zero,,Employer,,Female,,All,,"1,000 employees or more"
934.0,,1.2,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,All,,"1,000 employees or more"
171.0,,3.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,All,,"1,000 employees or more"
268.0,,2.3,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,All,,"1,000 employees or more"
294.0,,2.3,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,All,,"1,000 employees or more"
1306.0,,1.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,All,,"1,000 employees or more"
429.0,,2.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,All,,"1,000 employees or more"
1827.0,,0.8,Year,2016,K02000001,,,7% and over,,Employer,,Female,,All,,"1,000 employees or more"
96.0,,3.9,Year,2016,K02000001,,,Zero,,Employer,,Female,,Defined benefit,,"1,000 employees or more"
60.0,,5.1,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Defined benefit,,"1,000 employees or more"
20.0,,8.9,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Defined benefit,,"1,000 employees or more"
49.0,,5.6,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Defined benefit,,"1,000 employees or more"
140.0,,3.3,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Defined benefit,,"1,000 employees or more"
1155.0,,1.1,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Defined benefit,,"1,000 employees or more"
367.0,,2.1,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Defined benefit,,"1,000 employees or more"
1694.0,,0.8,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Defined benefit,,"1,000 employees or more"
59.0,,5.1,Year,2016,K02000001,,,Zero,,Employer,,Female,,Defined contribution,,"1,000 employees or more"
560.0,,1.6,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Defined contribution,,"1,000 employees or more"
86.0,,4.2,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Defined contribution,,"1,000 employees or more"
154.0,,3.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Defined contribution,,"1,000 employees or more"
91.0,,4.2,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Defined contribution,,"1,000 employees or more"
80.0,,4.5,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Defined contribution,,"1,000 employees or more"
34.0,,7.1,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Defined contribution,,"1,000 employees or more"
63.0,,5.2,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Defined contribution,,"1,000 employees or more"
37.0,,6.9,Year,2016,K02000001,,,Zero,,Employer,,Female,,Group personal pension,,"1,000 employees or more"
196.0,,2.9,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Group personal pension,,"1,000 employees or more"
46.0,,6.1,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Group personal pension,,"1,000 employees or more"
44.0,,6.1,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Group personal pension,,"1,000 employees or more"
44.0,,6.2,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Group personal pension,,"1,000 employees or more"
45.0,,6.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Group personal pension,,"1,000 employees or more"
18.0,,9.7,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Group personal pension,,"1,000 employees or more"
40.0,,6.7,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Group personal pension,,"1,000 employees or more"
6.0,,17.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Group stakeholder pension,,"1,000 employees or more"
87.0,,4.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Group stakeholder pension,,"1,000 employees or more"
16.0,,10.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Group stakeholder pension,,"1,000 employees or more"
18.0,,9.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Group stakeholder pension,,"1,000 employees or more"
17.0,,9.5,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Group stakeholder pension,,"1,000 employees or more"
18.0,,9.5,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Group stakeholder pension,,"1,000 employees or more"
8.0,,14.0,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Group stakeholder pension,,"1,000 employees or more"
14.0,,11.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Group stakeholder pension,,"1,000 employees or more"
,x,24.0,Year,2016,K02000001,,,Zero,,Employer,,Female,,Group self-invested personal pension,,"1,000 employees or more"
,x,23.0,Year,2016,K02000001,,,Under 2%,,Employer,,Female,,Group self-invested personal pension,,"1,000 employees or more"
,x,61.0,Year,2016,K02000001,,,2% to 3%,,Employer,,Female,,Group self-invested personal pension,,"1,000 employees or more"
,x,36.0,Year,2016,K02000001,,,3% to 4%,,Employer,,Female,,Group self-invested personal pension,,"1,000 employees or more"
,x,35.0,Year,2016,K02000001,,,4% to 5%,,Employer,,Female,,Group self-invested personal pension,,"1,000 employees or more"
,x,47.0,Year,2016,K02000001,,,5% to 6%,,Employer,,Female,,Group self-invested personal pension,,"1,000 employees or more"
,x,,Year,2016,K02000001,,,6% to 7%,,Employer,,Female,,Group self-invested personal pension,,"1,000 employees or more"
,x,32.0,Year,2016,K02000001,,,7% and over,,Employer,,Female,,Group self-invested personal pension,,"1,000 employees or more"
