V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Contribution_codelist,Contribution,Contributor_codelist,Contributor,Gender_codelist,Gender,Industry_codelist,Industry,Provision_codelist,Provision
5.0,,20.0,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Construction,,Group self-invested personal pension
,x,61.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Construction,,Group self-invested personal pension
,x,30.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Construction,,Group self-invested personal pension
,x,31.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Construction,,Group self-invested personal pension
,x,74.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Construction,,Group self-invested personal pension
,x,60.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Construction,,Group self-invested personal pension
,x,41.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Construction,,Group self-invested personal pension
155.0,,3.3,Year,2016,K02000001,,,Zero,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Total
940.0,,1.3,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Total
177.0,,3.1,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Total
262.0,,2.4,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Total
163.0,,3.2,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Total
102.0,,4.1,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Total
51.0,,5.9,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Total
108.0,,4.1,Year,2016,K02000001,,,7% and over,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Total
59.0,,5.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined benefit
53.0,,5.5,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined benefit
8.0,,15.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined benefit
9.0,,14.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined benefit
15.0,,11.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined benefit
13.0,,12.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined benefit
6.0,,17.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined benefit
14.0,,12.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined benefit
30.0,,7.7,Year,2016,K02000001,,,Zero,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined contribution
432.0,,1.9,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined contribution
68.0,,4.8,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined contribution
161.0,,2.9,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined contribution
79.0,,4.4,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined contribution
39.0,,6.7,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined contribution
21.0,,9.1,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined contribution
42.0,,6.4,Year,2016,K02000001,,,7% and over,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Defined contribution
50.0,,6.1,Year,2016,K02000001,,,Zero,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group personal pension
260.0,,2.5,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group personal pension
75.0,,4.9,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group personal pension
58.0,,5.7,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group personal pension
42.0,,6.6,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group personal pension
26.0,,8.4,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group personal pension
11.0,,13.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group personal pension
32.0,,7.7,Year,2016,K02000001,,,7% and over,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group personal pension
10.0,,13.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group stakeholder pension
157.0,,3.1,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group stakeholder pension
22.0,,9.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group stakeholder pension
30.0,,7.4,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group stakeholder pension
25.0,,8.2,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group stakeholder pension
23.0,,8.4,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group stakeholder pension
12.0,,12.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group stakeholder pension
17.0,,9.7,Year,2016,K02000001,,,7% and over,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group stakeholder pension
,x,28.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group self-invested personal pension
7.0,,16.0,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group self-invested personal pension
,x,36.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group self-invested personal pension
,x,31.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group self-invested personal pension
,x,32.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group self-invested personal pension
,x,61.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group self-invested personal pension
,x,47.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group self-invested personal pension
,x,34.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Group self-invested personal pension
134.0,,2.9,Year,2016,K02000001,,,Zero,,Employer,,All,,Transportation and storage,,Total
268.0,,2.4,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Transportation and storage,,Total
53.0,,5.5,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Transportation and storage,,Total
63.0,,5.1,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Transportation and storage,,Total
90.0,,4.3,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Transportation and storage,,Total
72.0,,4.9,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Transportation and storage,,Total
61.0,,5.3,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Transportation and storage,,Total
87.0,,4.5,Year,2016,K02000001,,,7% and over,,Employer,,All,,Transportation and storage,,Total
83.0,,3.6,Year,2016,K02000001,,,Zero,,Employer,,All,,Transportation and storage,,Defined benefit
14.0,,10.0,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Transportation and storage,,Defined benefit
4.0,,20.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Transportation and storage,,Defined benefit
12.0,,11.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Transportation and storage,,Defined benefit
48.0,,5.8,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Transportation and storage,,Defined benefit
44.0,,6.1,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Transportation and storage,,Defined benefit
46.0,,6.1,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Transportation and storage,,Defined benefit
52.0,,5.7,Year,2016,K02000001,,,7% and over,,Employer,,All,,Transportation and storage,,Defined benefit
39.0,,5.6,Year,2016,K02000001,,,Zero,,Employer,,All,,Transportation and storage,,Defined contribution
142.0,,3.2,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Transportation and storage,,Defined contribution
26.0,,7.8,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Transportation and storage,,Defined contribution
28.0,,7.5,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Transportation and storage,,Defined contribution
20.0,,8.9,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Transportation and storage,,Defined contribution
14.0,,11.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Transportation and storage,,Defined contribution
8.0,,15.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Transportation and storage,,Defined contribution
15.0,,11.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Transportation and storage,,Defined contribution
8.0,,15.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Transportation and storage,,Group personal pension
69.0,,4.9,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Transportation and storage,,Group personal pension
16.0,,10.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Transportation and storage,,Group personal pension
17.0,,10.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Transportation and storage,,Group personal pension
16.0,,11.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Transportation and storage,,Group personal pension
8.0,,15.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Transportation and storage,,Group personal pension
5.0,,20.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Transportation and storage,,Group personal pension
13.0,,12.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Transportation and storage,,Group personal pension
,x,31.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Transportation and storage,,Group stakeholder pension
23.0,,8.4,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Transportation and storage,,Group stakeholder pension
6.0,,17.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Transportation and storage,,Group stakeholder pension
5.0,,19.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Transportation and storage,,Group stakeholder pension
5.0,,18.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Transportation and storage,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Transportation and storage,,Group stakeholder pension
,x,28.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Transportation and storage,,Group stakeholder pension
,x,23.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Transportation and storage,,Group stakeholder pension
,x,62.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Transportation and storage,,Group self-invested personal pension
8.0,,14.0,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Transportation and storage,,Group self-invested personal pension
,x,74.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Transportation and storage,,Group self-invested personal pension
,x,52.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Transportation and storage,,Group self-invested personal pension
,x,,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Transportation and storage,,Group self-invested personal pension
,x,78.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Transportation and storage,,Group self-invested personal pension
,x,76.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Transportation and storage,,Group self-invested personal pension
,x,38.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Transportation and storage,,Group self-invested personal pension
10.0,,13.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Accommodation and food service activities,,Total
398.0,,2.0,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Accommodation and food service activities,,Total
19.0,,9.8,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Accommodation and food service activities,,Total
11.0,,13.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Accommodation and food service activities,,Total
14.0,,12.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Accommodation and food service activities,,Total
12.0,,12.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Accommodation and food service activities,,Total
7.0,,17.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Accommodation and food service activities,,Total
12.0,,12.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Accommodation and food service activities,,Total
,x,34.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Accommodation and food service activities,,Defined benefit
13.0,,11.0,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Accommodation and food service activities,,Defined benefit
,x,34.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Accommodation and food service activities,,Defined benefit
,x,61.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Accommodation and food service activities,,Defined benefit
,x,32.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Accommodation and food service activities,,Defined benefit
5.0,,18.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Accommodation and food service activities,,Defined benefit
,x,32.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Accommodation and food service activities,,Defined benefit
,x,25.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Accommodation and food service activities,,Defined benefit
4.0,,20.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Accommodation and food service activities,,Defined contribution
299.0,,2.3,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Accommodation and food service activities,,Defined contribution
8.0,,15.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Accommodation and food service activities,,Defined contribution
4.0,,19.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Accommodation and food service activities,,Defined contribution
5.0,,20.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Accommodation and food service activities,,Defined contribution
,x,27.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Accommodation and food service activities,,Defined contribution
,x,35.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Accommodation and food service activities,,Defined contribution
,x,21.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Accommodation and food service activities,,Defined contribution
,x,30.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Accommodation and food service activities,,Group personal pension
58.0,,5.4,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Accommodation and food service activities,,Group personal pension
7.0,,17.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Accommodation and food service activities,,Group personal pension
4.0,,20.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Accommodation and food service activities,,Group personal pension
5.0,,20.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Accommodation and food service activities,,Group personal pension
,x,22.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Accommodation and food service activities,,Group personal pension
,x,27.0,Year,2016,K02000001,,,6% to 7%,,Employer,,All,,Accommodation and food service activities,,Group personal pension
,x,24.0,Year,2016,K02000001,,,7% and over,,Employer,,All,,Accommodation and food service activities,,Group personal pension
,x,53.0,Year,2016,K02000001,,,Zero,,Employer,,All,,Accommodation and food service activities,,Group stakeholder pension
12.0,,12.0,Year,2016,K02000001,,,Under 2%,,Employer,,All,,Accommodation and food service activities,,Group stakeholder pension
,x,34.0,Year,2016,K02000001,,,2% to 3%,,Employer,,All,,Accommodation and food service activities,,Group stakeholder pension
,x,36.0,Year,2016,K02000001,,,3% to 4%,,Employer,,All,,Accommodation and food service activities,,Group stakeholder pension
,x,29.0,Year,2016,K02000001,,,4% to 5%,,Employer,,All,,Accommodation and food service activities,,Group stakeholder pension
,x,45.0,Year,2016,K02000001,,,5% to 6%,,Employer,,All,,Accommodation and food service activities,,Group stakeholder pension
