V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Highest qualification_codelist,Highest qualification,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
20.14932964,19.88227639,94,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stealth theft,,45-54,,Male
2.88803741,2.884191393,611,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stealth theft,,55-64,,Male
1.364441038,1.363496161,1083,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stealth theft,,55-64,,Male
2.91423835,2.910010974,496,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,414,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,109,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,574,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stealth theft,,65-74,,Male
3.620232259,2.640624725,899,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stealth theft,,65-74,,Male
3.062609482,1.995510723,785,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stealth theft,,65-74,,Male
4.876281811,4.863209392,290,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stealth theft,,65-74,,Male
0,0,151,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stealth theft,,65-74,,Male
0,0,355,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stealth theft,,75+,,Male
0,0,510,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stealth theft,,75+,,Male
0.97693296,0.976849901,766,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stealth theft,,75+,,Male
0,0,150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stealth theft,,75+,,Male
0,0,117,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stealth theft,,75+,,Male
51.19521307,14.8627871,832,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,16-24,,All adults
18.03366865,5.841208379,705,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,16-24,,All adults
8.965118136,5.473699645,244,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,16-24,,All adults
23.18435968,6.796555719,726,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,16-24,,All adults
27.82224327,27.69283048,69,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,16-24,,All adults
19.28633939,3.92367943,6091,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,16+,,All adults
9.92363846,1.225036004,14072,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,16+,,All adults
6.002263064,1.809416609,7262,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,16+,,All adults
11.33218324,1.866886542,6413,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,16+,,All adults
18.25998962,5.898948018,1467,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,16+,,All adults
20.23212114,5.747556849,943,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,25-34,,All adults
13.96216522,3.168420196,2736,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,25-34,,All adults
20.9132042,13.64613966,540,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,25-34,,All adults
7.904393153,4.476895211,873,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,25-34,,All adults
11.97121866,8.475644047,200,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,25-34,,All adults
6.282950338,2.383818854,919,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,35-44,,All adults
8.358600964,1.970271776,3134,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,35-44,,All adults
7.029664482,3.763499624,550,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,35-44,,All adults
20.84840212,5.933408048,972,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,35-44,,All adults
38.10145281,26.9088969,217,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,35-44,,All adults
7.534788324,3.282813662,1054,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,45-54,,All adults
14.21907633,3.81112276,2682,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,45-54,,All adults
6.361295663,4.102815775,762,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,45-54,,All adults
9.509867104,3.457023546,1496,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,45-54,,All adults
44.9418127,18.83866594,192,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,45-54,,All adults
3.722230754,3.449310354,998,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,55-64,,All adults
3.962629932,1.475311033,2160,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,55-64,,All adults
8.533581861,6.618748207,1122,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,55-64,,All adults
2.59090111,1.181532906,1150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,55-64,,All adults
6.813402012,4.842055307,212,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,55-64,,All adults
7.081054566,6.189349807,852,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,65-74,,All adults
1.296798328,0.753186057,1700,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,65-74,,All adults
3.150805789,1.537792042,1897,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,65-74,,All adults
2.349510319,1.785023415,821,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,65-74,,All adults
0,0,300,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,65-74,,All adults
1.403754869,1.403699447,493,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,75+,,All adults
1.332445715,0.944636722,955,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,75+,,All adults
0.313762077,0.313652882,2147,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,75+,,All adults
0,0,375,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,75+,,All adults
3.088684205,3.08644528,277,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,75+,,All adults
6.540244237,3.372180733,431,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,16-24,,Female
5.411223757,3.375740645,387,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,16-24,,Female
11.21384943,11.17521821,104,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,16-24,,Female
9.406888706,5.671977022,393,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,16-24,,Female
0,0,39,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,16-24,,Female
4.243273655,1.295114164,2629,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,16+,,Female
5.002494442,1.05438505,7495,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,16+,,Female
2.302967995,0.862561483,4190,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,16+,,Female
4.552700759,1.33879207,3825,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,16+,,Female
3.122674581,2.338072142,775,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,16+,,Female
7.083974951,3.719426487,486,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,25-34,,Female
6.674833268,2.793238441,1577,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,25-34,,Female
6.450164978,4.775783027,300,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,25-34,,Female
1.936064598,1.935063274,543,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,25-34,,Female
11.98798773,11.90924906,129,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,25-34,,Female
4.930666685,3.125254289,436,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,35-44,,Female
6.056443473,2.577761214,1770,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,35-44,,Female
9.065284783,6.40949883,285,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,35-44,,Female
6.767947882,3.880732569,529,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,35-44,,Female
0,0,97,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,35-44,,Female
3.262498547,2.632060155,473,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,45-54,,Female
5.349598787,2.280678827,1438,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,45-54,,Female
0,0,382,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,45-54,,Female
6.059077474,2.994447846,868,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,45-54,,Female
0,0,98,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,45-54,,Female
0,0,387,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,55-64,,Female
3.316679522,2.044084293,1077,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,55-64,,Female
1.346691817,1.346358394,626,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,55-64,,Female
1.667584159,1.159461647,736,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,55-64,,Female
7.769582899,7.766161386,103,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,55-64,,Female
0,0,278,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,65-74,,Female
2.012228393,1.423957991,801,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,65-74,,Female
1.054327864,1.054026247,1112,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,65-74,,Female
1.083156049,1.081769956,531,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,65-74,,Female
0,0,149,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,65-74,,Female
0,0,138,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,75+,,Female
0,0,445,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,75+,,Female
0.478834448,0.47854622,1381,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,75+,,Female
0,0,225,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,75+,,Female
0,0,160,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,75+,,Female
94.65633739,29.01748809,401,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,16-24,,Male
31.16742138,11.34645744,318,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,16-24,,Male
7.649520353,5.676564487,140,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,16-24,,Male
36.63041146,12.19382594,333,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,16-24,,Male
59.60142083,59.12363453,30,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,16-24,,Male
30.59768093,6.788490943,3462,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,16+,,Male
14.8793267,2.224433274,6577,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,16+,,Male
10.61955748,3.921738279,3072,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,16+,,Male
20.10174188,3.929769229,2588,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,16+,,Male
33.89253128,11.72191373,692,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,16+,,Male
30.90858787,9.937679935,457,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,25-34,,Male
21.64425637,5.853992704,1159,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,25-34,,Male
32.97084388,24.65430521,240,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,25-34,,Male
14.75721126,9.370609571,330,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,25-34,,Male
11.95035009,11.91373442,71,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,25-34,,Male
7.324640357,3.463494879,483,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,35-44,,Male
10.96172149,3.031577492,1364,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,35-44,,Male
5.081980202,4.156294464,265,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,35-44,,Male
36.18332266,11.63824409,443,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,35-44,,Male
63.90367702,45.02934963,120,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,35-44,,Male
10.98433072,5.566995354,581,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,45-54,,Male
23.11430462,7.28986663,1244,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,45-54,,Male
12.52041607,8.069793115,380,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,45-54,,Male
14.0941629,6.988709444,628,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,45-54,,Male
88.83325973,36.62043015,94,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,45-54,,Male
6.05029958,5.601470164,611,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,55-64,,Male
4.555101552,2.118639735,1083,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,55-64,,Male
17.34908322,14.62304694,496,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,55-64,,Male
4.166202266,2.514442207,414,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,55-64,,Male
5.868123258,5.844384642,109,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,55-64,,Male
10.67775822,9.345920328,574,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,65-74,,Male
0.694325756,0.694348098,899,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,65-74,,Male
6.251558677,3.481961995,785,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,65-74,,Male
4.746702419,4.742154895,290,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,65-74,,Male
0,0,151,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,65-74,,Male
2.04571196,2.045193152,355,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Stranger violence,,75+,,Male
2.50014754,1.771472755,510,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Stranger violence,,75+,,Male
0,0,766,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Stranger violence,,75+,,Male
0,0,150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Stranger violence,,75+,,Male
7.436614051,7.419677386,117,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Stranger violence,,75+,,Male
29.82058291,6.913634559,832,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Theft from the person,,16-24,,All adults
18.01027478,5.289866513,705,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Theft from the person,,16-24,,All adults
6.061616173,4.309618181,244,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Theft from the person,,16-24,,All adults
10.92344274,4.551492816,726,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Theft from the person,,16-24,,All adults
10.09600297,10.0876655,69,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Theft from the person,,16-24,,All adults
10.68730153,1.932742279,6091,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Theft from the person,,16+,,All adults
8.483266751,1.001481893,14072,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Theft from the person,,16+,,All adults
6.37847111,1.06825881,7262,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Theft from the person,,16+,,All adults
6.483228308,1.417590483,6413,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Theft from the person,,16+,,All adults
4.873410592,2.209591975,1467,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Theft from the person,,16+,,All adults
3.488744442,1.75837457,943,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Theft from the person,,25-34,,All adults
11.4887312,2.190790791,2736,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Theft from the person,,25-34,,All adults
14.42156813,6.070240688,540,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Theft from the person,,25-34,,All adults
8.617092772,3.990538571,873,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Theft from the person,,25-34,,All adults
1.625094244,1.628245226,200,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Theft from the person,,25-34,,All adults
10.5285207,4.812800487,919,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Theft from the person,,35-44,,All adults
8.53548516,2.60466956,3134,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Theft from the person,,35-44,,All adults
8.680201546,4.614161767,550,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Theft from the person,,35-44,,All adults
9.111771003,5.809269754,972,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Theft from the person,,35-44,,All adults
0,0,217,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Theft from the person,,35-44,,All adults
3.166724386,1.721662921,1054,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Theft from the person,,45-54,,All adults
7.363130095,2.012617608,2682,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Theft from the person,,45-54,,All adults
7.697322776,2.941365085,762,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Theft from the person,,45-54,,All adults
2.604619508,1.24113209,1496,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Theft from the person,,45-54,,All adults
13.34902978,10.58881892,192,Quarter,2017 Q1,K04000001,,,Other,,Incidence rate,,Theft from the person,,45-54,,All adults
5.069532853,2.469673445,998,Quarter,2017 Q1,K04000001,,,Apprenticeship or A/AS level,,Incidence rate,,Theft from the person,,55-64,,All adults
4.481319733,1.730950071,2160,Quarter,2017 Q1,K04000001,,,Degree or diploma,,Incidence rate,,Theft from the person,,55-64,,All adults
4.705081435,2.668170324,1122,Quarter,2017 Q1,K04000001,,,None,,Incidence rate,,Theft from the person,,55-64,,All adults
3.947580773,2.068505152,1150,Quarter,2017 Q1,K04000001,,,O level/GCSE,,Incidence rate,,Theft from the person,,55-64,,All adults
