V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
4.068236702,4.056651759,291,Quarter,2017 Q1,E12000004,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Female
3.042055134,2.214743252,374,Quarter,2017 Q1,E12000006,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Female
3.180270535,1.0859596,2840,Quarter,2017 Q1,E92000001,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Female
4.593321186,2.889487742,464,Quarter,2017 Q1,E12000007,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Female
0,0,190,Quarter,2017 Q1,E12000001,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Female
0,0,347,Quarter,2017 Q1,E12000002,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Female
3.594957817,3.590895053,343,Quarter,2017 Q1,E12000008,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Female
0,0,282,Quarter,2017 Q1,E12000009,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Female
0,0,204,Quarter,2017 Q1,W92000004,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Female
2.182348501,2.184634271,263,Quarter,2017 Q1,E12000005,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Female
8.511339359,5.985692558,286,Quarter,2017 Q1,E12000003,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Female
0,0,265,Quarter,2017 Q1,E12000004,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Female
0,0,383,Quarter,2017 Q1,E12000006,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Female
4.155460381,1.737514025,2925,Quarter,2017 Q1,E92000001,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Female
9.013864589,6.523404497,501,Quarter,2017 Q1,E12000007,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Female
0,0,157,Quarter,2017 Q1,E12000001,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Female
0,0,347,Quarter,2017 Q1,E12000002,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Female
7.457988085,5.373290236,408,Quarter,2017 Q1,E12000008,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Female
2.434177162,2.435846237,287,Quarter,2017 Q1,E12000009,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Female
0,0,203,Quarter,2017 Q1,W92000004,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Female
6.400957347,6.378002856,279,Quarter,2017 Q1,E12000005,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Female
3.085083062,3.054638201,298,Quarter,2017 Q1,E12000003,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Female
1.415943983,1.417394344,314,Quarter,2017 Q1,E12000004,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Female
3.344599956,3.34443598,383,Quarter,2017 Q1,E12000006,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Female
2.164072713,0.937588385,3018,Quarter,2017 Q1,E92000001,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Female
4.718339,4.705853049,377,Quarter,2017 Q1,E12000007,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Female
4.465842819,4.452216892,166,Quarter,2017 Q1,E12000001,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Female
0,0,389,Quarter,2017 Q1,E12000002,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Female
0,0,481,Quarter,2017 Q1,E12000008,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Female
1.250179751,1.256260593,360,Quarter,2017 Q1,E12000009,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Female
0,0,246,Quarter,2017 Q1,W92000004,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Female
1.021501691,1.024126266,258,Quarter,2017 Q1,E12000005,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Female
5.510208218,4.253625017,290,Quarter,2017 Q1,E12000003,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Female
3.600520279,3.601357183,279,Quarter,2017 Q1,E12000004,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Female
0,0,352,Quarter,2017 Q1,E12000006,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Female
2.341424676,1.151315478,2677,Quarter,2017 Q1,E92000001,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Female
4.957296965,4.948242652,243,Quarter,2017 Q1,E12000007,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Female
0,0,181,Quarter,2017 Q1,E12000001,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Female
0.669543732,0.672374487,379,Quarter,2017 Q1,E12000002,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Female
6.603242368,5.341673791,395,Quarter,2017 Q1,E12000008,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Female
0,0,330,Quarter,2017 Q1,E12000009,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Female
0,0,267,Quarter,2017 Q1,W92000004,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Female
0,0,250,Quarter,2017 Q1,E12000005,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Female
2.251053415,2.262501999,268,Quarter,2017 Q1,E12000003,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Female
0,0,289,Quarter,2017 Q1,E12000004,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Female
0,0,346,Quarter,2017 Q1,E12000006,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Female
0.494708181,0.387339067,2620,Quarter,2017 Q1,E92000001,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Female
0,0,203,Quarter,2017 Q1,E12000007,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Female
0,0,183,Quarter,2017 Q1,E12000001,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Female
2.339198829,2.33286233,375,Quarter,2017 Q1,E12000002,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Female
0,0,352,Quarter,2017 Q1,E12000008,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Female
0,0,339,Quarter,2017 Q1,E12000009,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Female
3.444913197,3.43056231,264,Quarter,2017 Q1,W92000004,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Female
1.210297811,1.214734947,273,Quarter,2017 Q1,E12000005,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Female
0,0,260,Quarter,2017 Q1,E12000003,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Female
0,0,186,Quarter,2017 Q1,E12000004,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Female
6.72768627,4.781526724,276,Quarter,2017 Q1,E12000006,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Female
0.790051501,0.561783071,2140,Quarter,2017 Q1,E92000001,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Female
0,0,191,Quarter,2017 Q1,E12000007,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Female
0,0,170,Quarter,2017 Q1,E12000001,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Female
0,0,281,Quarter,2017 Q1,E12000002,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Female
0,0,296,Quarter,2017 Q1,E12000008,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Female
0,0,270,Quarter,2017 Q1,E12000009,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Female
0,0,216,Quarter,2017 Q1,W92000004,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Female
0,0,223,Quarter,2017 Q1,E12000005,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Female
0,0,247,Quarter,2017 Q1,E12000003,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Female
0,0,131,Quarter,2017 Q1,E12000004,,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Male
18.25496364,12.91542081,121,Quarter,2017 Q1,E12000006,,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Male
8.38752795,3.098829665,1151,Quarter,2017 Q1,E92000001,,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Male
9.763437962,9.710984116,151,Quarter,2017 Q1,E12000007,,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Male
0,0,73,Quarter,2017 Q1,E12000001,,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Male
13.9381125,13.81842771,134,Quarter,2017 Q1,E12000002,,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Male
4.154535702,4.131716184,167,Quarter,2017 Q1,E12000008,,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Male
0,0,105,Quarter,2017 Q1,E12000009,,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Male
0,0,74,Quarter,2017 Q1,W92000004,,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Male
20.28733973,11.82946453,147,Quarter,2017 Q1,E12000005,,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Male
0,0,122,Quarter,2017 Q1,E12000003,,,Incidence rate,,Attempted snatch and stealth theft,,16-24,,Male
4.183901253,2.232693926,1458,Quarter,2017 Q1,E12000004,,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Male
4.666933486,1.986826428,1841,Quarter,2017 Q1,E12000006,,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Male
3.113722422,0.644170554,15255,Quarter,2017 Q1,E92000001,,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Male
5.376639459,2.188462341,1987,Quarter,2017 Q1,E12000007,,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Male
0.430272003,0.430594444,915,Quarter,2017 Q1,E12000001,,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Male
2.028886436,1.804158947,2018,Quarter,2017 Q1,E12000002,,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Male
1.277469125,0.787689087,2246,Quarter,2017 Q1,E12000008,,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Male
3.701154992,2.831012427,1777,Quarter,2017 Q1,E12000009,,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Male
1.508192847,1.081683273,1182,Quarter,2017 Q1,W92000004,,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Male
4.861436707,2.193094831,1538,Quarter,2017 Q1,E12000005,,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Male
0,0,1475,Quarter,2017 Q1,E12000003,,,Incidence rate,,Attempted snatch and stealth theft,,16+,,Male
0,0,202,Quarter,2017 Q1,E12000004,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Male
8.813358444,6.301148589,253,Quarter,2017 Q1,E12000006,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Male
3.171709137,1.492734547,2118,Quarter,2017 Q1,E92000001,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Male
7.275503667,5.464071618,377,Quarter,2017 Q1,E12000007,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Male
2.773223351,2.782611992,116,Quarter,2017 Q1,E12000001,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Male
0,0,269,Quarter,2017 Q1,E12000002,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Male
2.960884403,2.964907938,314,Quarter,2017 Q1,E12000008,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Male
0,0,199,Quarter,2017 Q1,E12000009,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Male
5.16484302,5.210039834,147,Quarter,2017 Q1,W92000004,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Male
0,0,225,Quarter,2017 Q1,E12000005,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Male
0,0,163,Quarter,2017 Q1,E12000003,,,Incidence rate,,Attempted snatch and stealth theft,,25-34,,Male
0,0,222,Quarter,2017 Q1,E12000004,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Male
2.416744794,1.745117391,335,Quarter,2017 Q1,E12000006,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Male
2.585962169,1.71903341,2524,Quarter,2017 Q1,E92000001,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Male
1.272909511,1.273532042,427,Quarter,2017 Q1,E12000007,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Male
0,0,135,Quarter,2017 Q1,E12000001,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Male
0,0,308,Quarter,2017 Q1,E12000002,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Male
1.228191912,1.23145112,386,Quarter,2017 Q1,E12000008,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Male
20.22248371,18.38409801,269,Quarter,2017 Q1,E12000009,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Male
0,0,164,Quarter,2017 Q1,W92000004,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Male
0,0,227,Quarter,2017 Q1,E12000005,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Male
0,0,215,Quarter,2017 Q1,E12000003,,,Incidence rate,,Attempted snatch and stealth theft,,35-44,,Male
18.14561867,11.02228135,277,Quarter,2017 Q1,E12000004,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Male
0,0,313,Quarter,2017 Q1,E12000006,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Male
3.097198,1.209650948,2734,Quarter,2017 Q1,E92000001,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Male
4.282037826,3.15852527,348,Quarter,2017 Q1,E12000007,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Male
0,0,160,Quarter,2017 Q1,E12000001,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Male
1.210237323,1.208607848,392,Quarter,2017 Q1,E12000002,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Male
0,0,394,Quarter,2017 Q1,E12000008,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Male
3.768024372,3.771924425,325,Quarter,2017 Q1,E12000009,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Male
3.686404061,3.735466518,198,Quarter,2017 Q1,W92000004,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Male
2.460510925,2.46213259,262,Quarter,2017 Q1,E12000005,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Male
0,0,263,Quarter,2017 Q1,E12000003,,,Incidence rate,,Attempted snatch and stealth theft,,45-54,,Male
5.776723644,5.804790872,220,Quarter,2017 Q1,E12000004,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Male
3.232748526,2.334486789,291,Quarter,2017 Q1,E12000006,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Male
2.038795221,1.161495677,2504,Quarter,2017 Q1,E92000001,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Male
7.093699212,7.061290816,307,Quarter,2017 Q1,E12000007,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Male
0,0,142,Quarter,2017 Q1,E12000001,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Male
0,0,363,Quarter,2017 Q1,E12000002,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Male
0,0,362,Quarter,2017 Q1,E12000008,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Male
0,0,303,Quarter,2017 Q1,E12000009,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Male
0,0,216,Quarter,2017 Q1,W92000004,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Male
2.445686889,2.411088768,239,Quarter,2017 Q1,E12000005,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Male
0,0,277,Quarter,2017 Q1,E12000003,,,Incidence rate,,Attempted snatch and stealth theft,,55-64,,Male
0,0,241,Quarter,2017 Q1,E12000004,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,319,Quarter,2017 Q1,E12000006,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Male
1.072145765,0.760513365,2488,Quarter,2017 Q1,E92000001,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Male
6.047972299,6.030374731,217,Quarter,2017 Q1,E12000007,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,183,Quarter,2017 Q1,E12000001,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,329,Quarter,2017 Q1,E12000002,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,332,Quarter,2017 Q1,E12000008,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,345,Quarter,2017 Q1,E12000009,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,220,Quarter,2017 Q1,W92000004,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Male
4.502562096,4.495196366,251,Quarter,2017 Q1,E12000005,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,271,Quarter,2017 Q1,E12000003,,,Incidence rate,,Attempted snatch and stealth theft,,65-74,,Male
0,0,165,Quarter,2017 Q1,E12000004,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,209,Quarter,2017 Q1,E12000006,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,1736,Quarter,2017 Q1,E92000001,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,160,Quarter,2017 Q1,E12000007,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,106,Quarter,2017 Q1,E12000001,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,223,Quarter,2017 Q1,E12000002,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,291,Quarter,2017 Q1,E12000008,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,231,Quarter,2017 Q1,E12000009,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,163,Quarter,2017 Q1,W92000004,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,187,Quarter,2017 Q1,E12000005,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Male
0,0,164,Quarter,2017 Q1,E12000003,,,Incidence rate,,Attempted snatch and stealth theft,,75+,,Male
4.649497871,4.645109557,276,Quarter,2017 Q1,E12000004,,,Incidence rate,,Stealth theft,,16-24,,All adults
6.644483837,4.681313842,257,Quarter,2017 Q1,E12000006,,,Incidence rate,,Stealth theft,,16-24,,All adults
9.452045702,2.221604587,2418,Quarter,2017 Q1,E92000001,,,Incidence rate,,Stealth theft,,16-24,,All adults
23.01598777,7.966054112,324,Quarter,2017 Q1,E12000007,,,Incidence rate,,Stealth theft,,16-24,,All adults
5.877598505,5.875386288,170,Quarter,2017 Q1,E12000001,,,Incidence rate,,Stealth theft,,16-24,,All adults
15.71591749,11.12872462,276,Quarter,2017 Q1,E12000002,,,Incidence rate,,Stealth theft,,16-24,,All adults
3.028938019,3.008770358,329,Quarter,2017 Q1,E12000008,,,Incidence rate,,Stealth theft,,16-24,,All adults
8.63615364,6.508984619,229,Quarter,2017 Q1,E12000009,,,Incidence rate,,Stealth theft,,16-24,,All adults
25.83753261,14.70964174,170,Quarter,2017 Q1,W92000004,,,Incidence rate,,Stealth theft,,16-24,,All adults
2.726223297,2.738521227,295,Quarter,2017 Q1,E12000005,,,Incidence rate,,Stealth theft,,16-24,,All adults
9.194296422,6.632878142,262,Quarter,2017 Q1,E12000003,,,Incidence rate,,Stealth theft,,16-24,,All adults
3.166633935,1.100085629,3227,Quarter,2017 Q1,E12000004,,,Incidence rate,,Stealth theft,,16+,,All adults
3.416418305,0.862058242,4091,Quarter,2017 Q1,E12000006,,,Incidence rate,,Stealth theft,,16+,,All adults
4.070458692,0.453299385,32742,Quarter,2017 Q1,E92000001,,,Incidence rate,,Stealth theft,,16+,,All adults
11.80977895,2.061048999,4139,Quarter,2017 Q1,E12000007,,,Incidence rate,,Stealth theft,,16+,,All adults
3.485654292,1.545240366,2059,Quarter,2017 Q1,E12000001,,,Incidence rate,,Stealth theft,,16+,,All adults
2.991253192,1.386200631,4278,Quarter,2017 Q1,E12000002,,,Incidence rate,,Stealth theft,,16+,,All adults
2.014383844,0.707570377,4683,Quarter,2017 Q1,E12000008,,,Incidence rate,,Stealth theft,,16+,,All adults
2.293471664,1.07772458,3769,Quarter,2017 Q1,E12000009,,,Incidence rate,,Stealth theft,,16+,,All adults
5.769645028,2.123119342,2678,Quarter,2017 Q1,W92000004,,,Incidence rate,,Stealth theft,,16+,,All adults
1.462538553,0.615902496,3232,Quarter,2017 Q1,E12000005,,,Incidence rate,,Stealth theft,,16+,,All adults
2.951074025,1.214809465,3264,Quarter,2017 Q1,E12000003,,,Incidence rate,,Stealth theft,,16+,,All adults
4.206864965,2.435311573,493,Quarter,2017 Q1,E12000004,,,Incidence rate,,Stealth theft,,25-34,,All adults
5.174644586,2.74230465,627,Quarter,2017 Q1,E12000006,,,Incidence rate,,Stealth theft,,25-34,,All adults
4.703754113,1.075108985,4958,Quarter,2017 Q1,E92000001,,,Incidence rate,,Stealth theft,,25-34,,All adults
13.63377037,4.281232625,841,Quarter,2017 Q1,E12000007,,,Incidence rate,,Stealth theft,,25-34,,All adults
0,0,306,Quarter,2017 Q1,E12000001,,,Incidence rate,,Stealth theft,,25-34,,All adults
1.77842045,1.787795754,616,Quarter,2017 Q1,E12000002,,,Incidence rate,,Stealth theft,,25-34,,All adults
1.680309005,1.68021787,657,Quarter,2017 Q1,E12000008,,,Incidence rate,,Stealth theft,,25-34,,All adults
0,0,481,Quarter,2017 Q1,E12000009,,,Incidence rate,,Stealth theft,,25-34,,All adults
11.10366295,6.903011114,351,Quarter,2017 Q1,W92000004,,,Incidence rate,,Stealth theft,,25-34,,All adults
