V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Marital status_codelist,Marital status,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
21.76763142,5.579739427,2166,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,16-24,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,16-24,,All adults
21.82740856,5.594897348,2154,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,16-24,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,16-24,,All adults
4.262657973,1.156067885,3738,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,16+,,All adults
8.77069821,2.898209469,3221,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,16+,,All adults
2.560637509,0.505418274,19594,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,16+,,All adults
2.136461848,0.563890576,15856,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,16+,,All adults
12.87333044,2.119561478,15708,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,16+,,All adults
8.70746759,3.38788609,1074,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,16+,,All adults
17.03101362,3.185530194,8005,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,16+,,All adults
0.864435176,0.864818508,3408,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,16+,,All adults
2.624466269,1.407493461,1336,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,25-34,,All adults
60.11290709,60.09225683,67,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,25-34,,All adults
2.047471901,0.808965507,3129,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,25-34,,All adults
1.617907463,0.946188437,1793,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,25-34,,All adults
17.82144575,5.78171708,2166,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,25-34,,All adults
16.97969439,16.94785776,110,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,25-34,,All adults
16.96544633,5.951556225,1984,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,25-34,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,25-34,,All adults
8.245537908,3.782134321,791,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,35-44,,All adults
18.39782039,16.68292698,320,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,35-44,,All adults
3.652499753,1.302242769,3909,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,35-44,,All adults
2.507912571,1.331003025,3118,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,35-44,,All adults
7.073575165,3.182166871,1879,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,35-44,,All adults
6.84387445,5.082758324,230,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,35-44,,All adults
4.920685746,2.700105662,1311,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,35-44,,All adults
0,0,18,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,35-44,,All adults
3.304213946,2.336540922,675,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,45-54,,All adults
16.82951732,7.01680276,752,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,45-54,,All adults
4.628769456,1.703776309,3820,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,45-54,,All adults
4.894615149,1.991256104,3145,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,45-54,,All adults
19.47029922,7.215600814,2350,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,45-54,,All adults
11.72232363,6.516940016,320,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,45-54,,All adults
22.3962602,12.99992375,1191,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,45-54,,All adults
28.41041182,28.48966649,87,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,45-54,,All adults
0,0,355,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,55-64,,All adults
1.838113814,1.29847712,949,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,55-64,,All adults
1.427304624,0.985869083,3415,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,55-64,,All adults
1.587544647,1.096501518,3060,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,55-64,,All adults
2.79656776,1.208694249,2231,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,55-64,,All adults
8.510632187,8.498918668,222,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,55-64,,All adults
3.822934506,2.225955656,692,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,55-64,,All adults
0,0,368,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,55-64,,All adults
0,0,172,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,65-74,,All adults
1.253369564,1.252741328,813,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,65-74,,All adults
0.396991585,0.289827834,3209,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,65-74,,All adults
0.418658493,0.30570025,3037,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,65-74,,All adults
0.424783577,0.424723188,2362,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,65-74,,All adults
0,0,140,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,65-74,,All adults
0,0,452,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,65-74,,All adults
0,0,957,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,65-74,,All adults
0,0,54,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,75+,,All adults
2.967394517,2.964403765,315,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,75+,,All adults
0,0,1692,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,75+,,All adults
0,0,1638,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,75+,,All adults
0.339086959,0.339070925,2554,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,75+,,All adults
0,0,46,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,75+,,All adults
0,0,221,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,75+,,All adults
0,0,1972,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,75+,,All adults
5.509707589,3.910927274,230,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,16-24,,Female
4.466548393,3.170562086,275,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,16-24,,Female
0,0,45,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,16-24,,Female
19.14891013,7.341418319,1088,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,16-24,,Female
19.21148852,7.365331105,1082,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,16-24,,Female
3.216615983,1.357938191,1928,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,16+,,Female
5.797553381,2.819483738,2012,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,16+,,Female
2.332776518,0.762623398,9756,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,16+,,Female
2.114969375,0.891750243,7828,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,16+,,Female
10.80493815,2.546302522,9163,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,16+,,Female
10.99090911,4.931585451,659,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,16+,,Female
16.13008907,4.459810464,4028,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,16+,,Female
1.139445003,1.139874526,2464,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,16+,,Female
4.665039952,2.774335261,734,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,25-34,,Female
76.11625837,75.9878277,57,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,25-34,,Female
2.920919141,1.339863276,1797,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,25-34,,Female
1.753514789,1.24375439,1063,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,25-34,,Female
16.88078762,5.47629666,1243,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,25-34,,Female
25.77776498,25.6375397,86,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,25-34,,Female
14.21170099,5.066662642,1096,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,25-34,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,25-34,,Female
0,0,379,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,35-44,,Female
0,0,228,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,35-44,,Female
0.54178774,0.541883969,1984,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,35-44,,Female
0.664614515,0.664617896,1605,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,35-44,,Female
2.583504538,1.668821516,1127,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,35-44,,Female
2.966769774,2.970036515,172,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,35-44,,Female
3.243679996,2.471962482,713,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,35-44,,Female
0,0,14,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,35-44,,Female
3.848162516,3.84440307,313,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,45-54,,Female
10.27615662,6.344099391,488,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,45-54,,Female
4.906904903,2.952872018,1908,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,45-54,,Female
5.095586246,3.412785548,1595,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,45-54,,Female
23.55599518,11.93095917,1341,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,45-54,,Female
15.04948745,9.550011498,198,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,45-54,,Female
35.69891575,26.09245826,583,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,45-54,,Female
36.25400176,36.32775188,72,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,45-54,,Female
0,0,177,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,55-64,,Female
1.609143462,1.603976511,565,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,55-64,,Female
2.945083686,2.034762329,1697,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,55-64,,Female
3.26078792,2.252706495,1520,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,55-64,,Female
2.135180254,1.594261928,1241,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,55-64,,Female
15.39609455,15.36309649,118,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,55-64,,Female
0,0,299,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,55-64,,Female
0,0,259,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,55-64,,Female
0,0,71,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,65-74,,Female
2.022729424,2.021293676,481,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,65-74,,Female
0,0,1450,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,65-74,,Female
0,0,1379,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,65-74,,Female
0.673708988,0.673585314,1419,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,65-74,,Female
0,0,64,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,65-74,,Female
0,0,170,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,65-74,,Female
0,0,704,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,65-74,,Female
0,0,24,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,75+,,Female
0,0,192,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,75+,,Female
0,0,645,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,75+,,Female
0,0,621,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,75+,,Female
0,0,1704,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,75+,,Female
0,0,16,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,75+,,Female
0,0,85,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,75+,,Female
0,0,1411,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,75+,,Female
15.27128923,11.26762056,125,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,16-24,,Male
13.06859778,9.6536574,145,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,16-24,,Male
0,0,20,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,16-24,,Male
24.066891,8.150389493,1078,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,16-24,,Male
24.12196608,8.16891902,1072,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,16-24,,Male
5.245209468,1.845309933,1810,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,16+,,Male
14.01799069,6.294049429,1209,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,16+,,Male
2.778456779,0.670476793,9838,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,16+,,Male
2.157097172,0.700270882,8028,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,16+,,Male
15.36232474,3.511852873,6545,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,16+,,Male
4.640462971,3.405426106,415,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,16+,,Male
17.81921011,4.514324503,3977,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,16+,,Male
0,0,944,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,16+,,Male
0.650943621,0.651569513,602,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,25-34,,Male
0,0,10,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,25-34,,Male
1.088677539,0.845942742,1332,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,25-34,,Male
1.454261531,1.454848816,730,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,25-34,,Male
18.63203922,9.669489029,923,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,25-34,,Male
0,0,24,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,25-34,,Male
19.20358082,9.969996215,888,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,25-34,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,25-34,,Male
14.96783573,6.824445666,412,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,35-44,,Male
59.50653267,53.9101453,92,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,35-44,,Male
6.579524352,2.470917179,1925,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,35-44,,Male
4.305178665,2.545258952,1513,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,35-44,,Male
12.93092137,6.997285612,752,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,35-44,,Male
20.42754556,20.22048266,58,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,35-44,,Male
6.621409968,4.821185312,598,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,35-44,,Male
2.879493416,2.877971383,362,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,45-54,,Male
28.72100588,16.0071352,264,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,45-54,,Male
4.367310854,1.791117959,1912,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,45-54,,Male
4.698569293,2.09442979,1550,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,45-54,,Male
14.00109916,4.931381884,1009,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,45-54,,Male
5.49732108,5.498763018,122,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,45-54,,Male
9.5834555,4.23955582,608,Quarter,2017 Q1,K04000001,,,Single,,Incidence rate,,Wounding,,45-54,,Male
0,0,15,Quarter,2017 Q1,K04000001,,,Widowed,,Incidence rate,,Wounding,,45-54,,Male
0,0,178,Quarter,2017 Q1,K04000001,,,Cohabiting,,Incidence rate,,Wounding,,55-64,,Male
2.19619359,2.191326163,384,Quarter,2017 Q1,K04000001,,,Divorced/Legally dissolved partnership,,Incidence rate,,Wounding,,55-64,,Male
0,0,1718,Quarter,2017 Q1,K04000001,,,Living as a couple,,Incidence rate,,Wounding,,55-64,,Male
0,0,1540,Quarter,2017 Q1,K04000001,,,Married/civil partnered,,Incidence rate,,Wounding,,55-64,,Male
3.693162877,1.857110821,990,Quarter,2017 Q1,K04000001,,,Not living as a couple,,Incidence rate,,Wounding,,55-64,,Male
0,0,104,Quarter,2017 Q1,K04000001,,,Separated,,Incidence rate,,Wounding,,55-64,,Male
