V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Employment status_codelist,Employment status,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
1.532316706,0.649429784,2602,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stealth theft,,45-54,,Female
43.66730507,26.67477133,61,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stealth theft,,45-54,,Female
0,0,1206,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stealth theft,,55-64,,Female
0,0,273,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stealth theft,,55-64,,Female
0,0,126,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stealth theft,,55-64,,Female
0,0,53,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stealth theft,,55-64,,Female
0,0,751,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stealth theft,,55-64,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Stealth theft,,55-64,,Female
1.995862893,1.073415235,1685,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stealth theft,,55-64,,Female
27.71358485,27.33269072,48,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stealth theft,,55-64,,Female
4.27119614,1.324415637,2529,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stealth theft,,65-74,,Female
0,0,46,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stealth theft,,65-74,,Female
0,0,20,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stealth theft,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stealth theft,,65-74,,Female
4.407981239,1.36644399,2453,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stealth theft,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Stealth theft,,65-74,,Female
6.186582179,3.621904225,346,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stealth theft,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stealth theft,,65-74,,Female
3.812563692,1.35489217,2301,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stealth theft,,75+,,Female
0,0,22,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stealth theft,,75+,,Female
0,0,25,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stealth theft,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stealth theft,,75+,,Female
3.908722304,1.388716058,2245,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stealth theft,,75+,,Female
12.78733602,12.77474425,52,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stealth theft,,75+,,Female
9.195363231,6.290914146,391,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stealth theft,,16-24,,Male
0,0,15,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stealth theft,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stealth theft,,16-24,,Male
0,0,28,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stealth theft,,16-24,,Male
10.23576991,6.998782715,343,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Stealth theft,,16-24,,Male
4.583925666,2.290120279,744,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stealth theft,,16-24,,Male
5.889188556,5.893839816,90,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stealth theft,,16-24,,Male
2.949106517,1.137872628,5881,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stealth theft,,16+,,Male
6.474220079,3.721480261,727,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stealth theft,,16+,,Male
0,0,111,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stealth theft,,16+,,Male
0,0,211,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stealth theft,,16+,,Male
1.200922661,0.626197325,4425,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stealth theft,,16+,,Male
9.136632915,6.250408133,407,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Stealth theft,,16+,,Male
2.738989903,0.619489378,10198,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stealth theft,,16+,,Male
3.870910093,2.803998472,336,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stealth theft,,16+,,Male
0,0,163,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stealth theft,,25-34,,Male
0,0,57,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stealth theft,,25-34,,Male
0,0,20,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stealth theft,,25-34,,Male
0,0,39,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stealth theft,,25-34,,Male
0,0,47,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Stealth theft,,25-34,,Male
4.372172609,1.674614268,2045,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stealth theft,,25-34,,Male
0,0,53,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stealth theft,,25-34,,Male
12.79926385,8.957874115,212,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stealth theft,,35-44,,Male
21.07991721,14.62383688,141,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stealth theft,,35-44,,Male
0,0,32,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stealth theft,,35-44,,Male
0,0,27,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stealth theft,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stealth theft,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Stealth theft,,35-44,,Male
0.249360539,0.249371014,2409,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stealth theft,,35-44,,Male
0,0,59,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stealth theft,,35-44,,Male
0,0,315,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stealth theft,,45-54,,Male
0,0,204,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stealth theft,,45-54,,Male
0,0,30,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stealth theft,,45-54,,Male
0,0,51,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stealth theft,,45-54,,Male
0,0,24,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stealth theft,,45-54,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Stealth theft,,45-54,,Male
2.953579022,1.396799506,2539,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stealth theft,,45-54,,Male
8.840656804,8.836618326,76,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stealth theft,,45-54,,Male
1.918413294,1.916311981,837,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stealth theft,,55-64,,Male
6.613956517,6.586792127,261,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,21,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,57,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,496,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stealth theft,,55-64,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Stealth theft,,55-64,,Male
1.677465521,1.187571133,1826,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,53,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stealth theft,,55-64,,Male
2.146719711,1.252475168,2158,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stealth theft,,65-74,,Male
0,0,38,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stealth theft,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stealth theft,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stealth theft,,65-74,,Male
2.193113122,1.279640213,2111,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stealth theft,,65-74,,Male
4.482953478,3.165394624,541,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stealth theft,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stealth theft,,65-74,,Male
0.411961426,0.411952157,1805,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stealth theft,,75+,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stealth theft,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stealth theft,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stealth theft,,75+,,Male
0.415517587,0.415502338,1791,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stealth theft,,75+,,Male
0,0,94,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stealth theft,,75+,,Male
35.01856025,12.7815161,831,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stranger violence,,16-24,,All adults
82.43383471,80.59227356,35,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stranger violence,,16-24,,All adults
39.19688004,28.38306485,124,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stranger violence,,16-24,,All adults
11.53101661,11.64791319,46,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stranger violence,,16-24,,All adults
34.25052442,14.66224637,626,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Stranger violence,,16-24,,All adults
28.48245123,6.27768629,1575,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stranger violence,,16-24,,All adults
23.66431486,11.82391436,178,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stranger violence,,16-24,,All adults
6.911732513,1.668919173,14222,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stranger violence,,16+,,All adults
10.79416606,3.852365721,1577,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stranger violence,,16+,,All adults
8.988672875,3.283993528,1530,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stranger violence,,16+,,All adults
3.31574513,2.377426169,430,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stranger violence,,16+,,All adults
1.561502251,0.595528808,9914,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stranger violence,,16+,,All adults
31.2829958,13.08925983,771,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Stranger violence,,16+,,All adults
13.75154933,1.310680969,20450,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stranger violence,,16+,,All adults
22.12130889,7.022471651,696,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stranger violence,,16+,,All adults
6.108697574,2.723354858,839,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stranger violence,,25-34,,All adults
5.967681944,5.961640692,145,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stranger violence,,25-34,,All adults
6.687797366,4.147817038,518,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stranger violence,,25-34,,All adults
0,0,82,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stranger violence,,25-34,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stranger violence,,25-34,,All adults
9.986359963,7.117863337,92,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Stranger violence,,25-34,,All adults
15.88373583,2.931736947,4314,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stranger violence,,25-34,,All adults
23.98481555,16.06360243,149,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stranger violence,,25-34,,All adults
9.134453609,3.544464761,804,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stranger violence,,35-44,,All adults
21.19288033,9.718800361,272,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stranger violence,,35-44,,All adults
5.259938947,3.715354058,437,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stranger violence,,35-44,,All adults
0,0,57,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stranger violence,,35-44,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stranger violence,,35-44,,All adults
0,0,30,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Stranger violence,,35-44,,All adults
11.60877317,2.151033854,4876,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stranger violence,,35-44,,All adults
5.157699211,5.156943337,124,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stranger violence,,35-44,,All adults
8.053473004,3.630857814,912,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stranger violence,,45-54,,All adults
8.526631683,4.564963209,474,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stranger violence,,45-54,,All adults
11.84144545,8.408445909,256,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stranger violence,,45-54,,All adults
0,0,108,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stranger violence,,45-54,,All adults
0,0,57,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stranger violence,,45-54,,All adults
0,0,17,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Stranger violence,,45-54,,All adults
12.12867764,2.343508877,5141,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stranger violence,,45-54,,All adults
30.89511724,20.78181483,137,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stranger violence,,45-54,,All adults
1.482733629,0.746300766,2043,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stranger violence,,55-64,,All adults
1.60967522,1.609075548,534,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stranger violence,,55-64,,All adults
0,0,147,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stranger violence,,55-64,,All adults
6.822581133,6.816524296,110,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stranger violence,,55-64,,All adults
1.214937363,0.869294665,1247,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stranger violence,,55-64,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Stranger violence,,55-64,,All adults
6.370993095,2.325553703,3511,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stranger violence,,55-64,,All adults
0,0,101,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stranger violence,,55-64,,All adults
2.415455931,1.226434024,4687,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stranger violence,,65-74,,All adults
0,0,84,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stranger violence,,65-74,,All adults
0,0,21,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stranger violence,,65-74,,All adults
0,0,17,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stranger violence,,65-74,,All adults
2.481287714,1.259839749,4564,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stranger violence,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Economically inactive: student,,Incidence rate,,Stranger violence,,65-74,,All adults
2.831970264,1.693139173,887,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stranger violence,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Unemployed,,Incidence rate,,Stranger violence,,65-74,,All adults
0.846502869,0.380599351,4106,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stranger violence,,75+,,All adults
20.32038457,20.3148617,33,Quarter,2017 Q1,K04000001,,,Economically inactive: long-term/temp sick/ill,,Incidence rate,,Stranger violence,,75+,,All adults
0,0,27,Quarter,2017 Q1,K04000001,,,Economically inactive: looking after family/home,,Incidence rate,,Stranger violence,,75+,,All adults
0,0,10,Quarter,2017 Q1,K04000001,,,Economically inactive: other,,Incidence rate,,Stranger violence,,75+,,All adults
0.695083873,0.349781113,4036,Quarter,2017 Q1,K04000001,,,Economically inactive: retired,,Incidence rate,,Stranger violence,,75+,,All adults
0,0,146,Quarter,2017 Q1,K04000001,,,Employed,,Incidence rate,,Stranger violence,,75+,,All adults
2.366346777,2.362535532,440,Quarter,2017 Q1,K04000001,,,Economically inactive,,Incidence rate,,Stranger violence,,16-24,,Female
