V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Output area classification_codelist,Output area classification,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
0,0,172,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Acquaintance violence,,35-44,,Male
0,0,143,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Acquaintance violence,,35-44,,Male
0.905164681,0.676284646,206,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Acquaintance violence,,35-44,,Male
0,0,468,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Acquaintance violence,,35-44,,Male
0.833139791,0.438053435,388,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Acquaintance violence,,35-44,,Male
0.949668106,0.631255085,231,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Acquaintance violence,,35-44,,Male
0.604278481,0.284058078,533,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Acquaintance violence,,35-44,,Male
0.654906476,0.334890857,547,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Acquaintance violence,,35-44,,Male
0.199271036,0.199642407,211,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Acquaintance violence,,45-54,,Male
0,0,118,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Acquaintance violence,,45-54,,Male
0.496663629,0.496797328,130,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Acquaintance violence,,45-54,,Male
1.528568046,0.573357424,543,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Acquaintance violence,,45-54,,Male
0.774100318,0.411736577,368,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Acquaintance violence,,45-54,,Male
0.344675372,0.24460631,390,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Acquaintance violence,,45-54,,Male
0.353108947,0.226142333,616,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Acquaintance violence,,45-54,,Male
0.585148352,0.31550461,556,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Acquaintance violence,,45-54,,Male
1.700657132,1.048751546,187,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Acquaintance violence,,55-64,,Male
0,0,60,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Acquaintance violence,,55-64,,Male
0.477119793,0.477471465,138,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Acquaintance violence,,55-64,,Male
0,0,468,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Acquaintance violence,,55-64,,Male
0,0,288,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Acquaintance violence,,55-64,,Male
0.642930591,0.395272569,427,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Acquaintance violence,,55-64,,Male
0.270115294,0.175321766,683,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Acquaintance violence,,55-64,,Male
0.284320523,0.176336883,469,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Acquaintance violence,,55-64,,Male
1.011906697,0.714195456,202,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Acquaintance violence,,65-74,,Male
0,0,49,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Acquaintance violence,,65-74,,Male
0,0,77,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Acquaintance violence,,65-74,,Male
1.024363238,0.531029396,487,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Acquaintance violence,,65-74,,Male
0.152397198,0.152652865,204,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Acquaintance violence,,65-74,,Male
0.207890622,0.149763322,493,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Acquaintance violence,,65-74,,Male
0.297422669,0.18070251,707,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Acquaintance violence,,65-74,,Male
0.08044122,0.080490767,489,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Acquaintance violence,,65-74,,Male
0,0,131,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,Acquaintance violence,,75+,,Male
0,0,36,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,Acquaintance violence,,75+,,Male
0,0,54,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,Acquaintance violence,,75+,,Male
0,0,340,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,Acquaintance violence,,75+,,Male
0,0,160,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,Acquaintance violence,,75+,,Male
0,0,315,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,Acquaintance violence,,75+,,Male
0.278178912,0.277599443,523,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,Acquaintance violence,,75+,,Male
0.223353492,0.223627758,340,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,Acquaintance violence,,75+,,Male
15.74705093,2.950991915,201,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,16-24,,All adults
12.82914023,2.60769641,227,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,16-24,,All adults
12.53460814,2.630432152,192,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,16-24,,All adults
13.2342723,1.661195337,528,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,16-24,,All adults
14.2226398,1.899007466,410,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,16-24,,All adults
10.61376948,2.177824137,227,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All theft,,16-24,,All adults
10.95049138,1.820620849,372,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All theft,,16-24,,All adults
14.72327819,2.090506736,431,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All theft,,16-24,,All adults
10.70577093,0.741105401,2449,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,16+,,All adults
11.22266066,1.031836836,1351,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,16+,,All adults
11.96841681,0.888568942,1875,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,16+,,All adults
10.22862647,0.447929651,6813,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,16+,,All adults
12.20736476,0.589980924,4206,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,16+,,All adults
5.953958913,0.418762621,4506,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All theft,,16+,,All adults
7.174328386,0.369679564,7601,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All theft,,16+,,All adults
9.75093534,0.442782803,6619,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All theft,,16+,,All adults
11.77117227,1.802363764,405,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,25-34,,All adults
8.810045527,1.692238685,345,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,25-34,,All adults
14.11706734,1.992776343,439,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,25-34,,All adults
12.00388953,1.088382176,1138,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,25-34,,All adults
13.38801954,1.212209974,931,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,25-34,,All adults
7.210275959,1.687228258,341,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All theft,,25-34,,All adults
8.766221256,1.182422759,655,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All theft,,25-34,,All adults
10.57012183,1.122208914,1055,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All theft,,25-34,,All adults
12.3546667,1.961813474,345,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,35-44,,All adults
12.00790955,2.204456757,275,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,35-44,,All adults
14.65950092,1.930749371,430,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,35-44,,All adults
14.85641694,1.346991854,1010,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,35-44,,All adults
14.5128171,1.33135693,857,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,35-44,,All adults
6.304239214,1.0485322,516,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All theft,,35-44,,All adults
8.22602119,0.868055349,1175,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All theft,,35-44,,All adults
9.815447304,0.896237189,1208,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All theft,,35-44,,All adults
14.29120453,1.926896391,416,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,45-54,,All adults
11.39056241,2.743862774,197,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,45-54,,All adults
10.00357025,1.835516955,306,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,45-54,,All adults
10.70446854,1.020163364,1237,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,45-54,,All adults
12.30397629,1.423841613,676,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,45-54,,All adults
7.855107908,1.062026253,845,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All theft,,45-54,,All adults
8.401220621,0.841777786,1336,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All theft,,45-54,,All adults
11.3081485,0.980094837,1183,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All theft,,45-54,,All adults
10.16181388,1.916879491,383,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,55-64,,All adults
15.3563194,4.447846137,115,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,55-64,,All adults
11.45844203,2.550785743,238,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,55-64,,All adults
8.560785744,0.999575593,1026,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,55-64,,All adults
8.383531602,1.356438386,564,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,55-64,,All adults
5.908321283,0.921299973,891,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All theft,,55-64,,All adults
7.635356508,0.787779343,1433,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All theft,,55-64,,All adults
8.047794234,0.982544852,1014,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All theft,,55-64,,All adults
3.608207447,0.906117933,404,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,65-74,,All adults
10.3748353,3.121840658,103,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,65-74,,All adults
3.857832057,1.742689883,156,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,65-74,,All adults
4.56486388,0.674698068,1079,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,65-74,,All adults
5.527794537,1.16986021,417,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,65-74,,All adults
3.627555809,0.658717427,993,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All theft,,65-74,,All adults
4.530031903,0.608122147,1452,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All theft,,65-74,,All adults
8.459325558,1.036840259,988,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All theft,,65-74,,All adults
3.685414076,1.331069757,295,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,75+,,All adults
7.297451219,3.209956352,89,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,75+,,All adults
1.975586847,1.426756048,114,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,75+,,All adults
4.96472096,0.916052874,795,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,75+,,All adults
9.480575826,1.634280549,351,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,75+,,All adults
1.681368812,0.483663354,693,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All theft,,75+,,All adults
2.825576638,0.476613001,1178,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All theft,,75+,,All adults
2.77963626,0.592619399,740,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All theft,,75+,,All adults
15.95741276,3.864318541,116,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,16-24,,Female
8.48085514,2.963591201,110,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,16-24,,Female
13.21302717,3.65214221,107,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,16-24,,Female
15.91130531,2.43080382,309,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,16-24,,Female
16.4933147,2.897569319,207,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,16-24,,Female
11.75488052,3.462979353,117,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All theft,,16-24,,Female
11.8145573,2.703610342,182,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All theft,,16-24,,Female
14.63785172,2.882602235,215,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All theft,,16-24,,Female
11.36084563,1.044293158,1291,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,16+,,Female
11.36151245,1.519207109,630,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,16+,,Female
13.6188994,1.283168936,995,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,16+,,Female
10.70865717,0.593703827,3848,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,16+,,Female
12.48220032,0.827076194,2202,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,16+,,Female
6.12135611,0.58869222,2393,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All theft,,16+,,Female
6.843113185,0.480812892,4043,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All theft,,16+,,Female
9.669631102,0.595156139,3581,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All theft,,16+,,Female
9.461780281,1.915401135,235,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,25-34,,Female
9.622707313,3.025869523,147,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,25-34,,Female
13.59239694,2.581012743,249,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,25-34,,Female
13.26222555,1.430213276,698,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,25-34,,Female
13.49569135,1.632766116,538,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,25-34,,Female
9.099429011,2.448074599,194,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All theft,,25-34,,Female
7.952139924,1.479005576,349,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All theft,,25-34,,Female
10.42716485,1.393443778,634,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All theft,,25-34,,Female
14.1718115,2.984950211,173,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,35-44,,Female
15.37241275,3.719456632,132,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,35-44,,Female
19.86146242,3.021248008,224,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,35-44,,Female
16.9785869,1.92936831,542,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,35-44,,Female
14.01411898,1.778528858,469,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,35-44,,Female
7.68913812,1.593360127,285,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All theft,,35-44,,Female
8.086268933,1.151886078,642,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All theft,,35-44,,Female
10.3928082,1.26248572,661,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All theft,,35-44,,Female
18.85060427,3.160585701,205,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,45-54,,Female
16.17943163,5.323683174,79,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,45-54,,Female
11.48511678,2.672981726,176,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,45-54,,Female
10.28413109,1.316122523,694,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,45-54,,Female
12.5018112,2.135005875,308,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,45-54,,Female
7.313113271,1.32959851,455,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All theft,,45-54,,Female
9.390774771,1.23024201,720,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All theft,,45-54,,Female
12.36771486,1.443920069,627,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All theft,,45-54,,Female
11.42042374,2.921380641,196,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,55-64,,Female
19.79181856,6.997349837,55,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,55-64,,Female
16.95830875,4.873452309,100,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,55-64,,Female
8.176405346,1.332575839,558,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,55-64,,Female
9.260229513,2.106054795,276,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,55-64,,Female
5.362918032,1.185021938,464,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All theft,,55-64,,Female
5.828199616,0.991067016,750,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All theft,,55-64,,Female
6.992657661,1.279138008,545,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All theft,,55-64,,Female
3.767398263,1.211969445,202,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,65-74,,Female
3.327537429,2.394822437,54,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,65-74,,Female
2.455661582,1.464845584,79,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,65-74,,Female
3.457391017,0.766446714,592,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,65-74,,Female
3.803267273,1.163474519,213,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,65-74,,Female
3.871849821,0.888985123,500,Quarter,2017 Q1,K04000001,,,Rural residents,,Prevalence rate,,All theft,,65-74,,Female
4.811264756,0.900876018,745,Quarter,2017 Q1,K04000001,,,Suburbanites,,Prevalence rate,,All theft,,65-74,,Female
7.213438922,1.277730782,499,Quarter,2017 Q1,K04000001,,,Urbanites,,Prevalence rate,,All theft,,65-74,,Female
4.150566801,1.787891603,164,Quarter,2017 Q1,K04000001,,,Constrained city dwellers,,Prevalence rate,,All theft,,75+,,Female
6.239317238,3.199509602,53,Quarter,2017 Q1,K04000001,,,Cosmopolitans,,Prevalence rate,,All theft,,75+,,Female
3.591446063,2.575979559,60,Quarter,2017 Q1,K04000001,,,Ethnicity central,,Prevalence rate,,All theft,,75+,,Female
5.370048806,1.151931892,455,Quarter,2017 Q1,K04000001,,,Hard-pressed living,,Prevalence rate,,All theft,,75+,,Female
9.542064962,2.262146376,191,Quarter,2017 Q1,K04000001,,,Multicultural metropolitans,,Prevalence rate,,All theft,,75+,,Female
