V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Ethnic group_codelist,Ethnic group,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
18.86584987,9.246303237,295,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,45-54,,All adults
5.452296004,3.866315245,234,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,45-54,,All adults
0,0,55,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,45-54,,All adults
0,0,62,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,45-54,,All adults
4.915290095,1.025787962,5545,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,45-54,,All adults
9.380673167,6.63321711,197,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,55-64,,All adults
19.70817349,13.79027214,147,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,55-64,,All adults
0,0,33,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,55-64,,All adults
0,0,44,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,55-64,,All adults
3.654408072,0.990930676,5234,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,55-64,,All adults
13.94241316,13.8296627,116,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,65-74,,All adults
0,0,63,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,65-74,,All adults
0,0,10,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,65-74,,All adults
0,0,27,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,65-74,,All adults
4.25423917,0.918766011,5374,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,65-74,,All adults
0,0,83,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,75+,,All adults
15.8616992,15.83659382,42,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,75+,,All adults
0,0,12,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,75+,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,75+,,All adults
3.002589321,0.877767353,4106,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,75+,,All adults
12.64506622,8.975293814,104,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,16-24,,Female
40.86989812,28.54759143,51,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,16-24,,Female
54.98222448,52.72352931,42,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,16-24,,Female
47.32648536,46.78246557,18,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,16-24,,Female
20.81895515,5.20564213,1144,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,16-24,,Female
12.73791073,3.817678691,984,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,16+,,Female
16.70708545,6.195600975,591,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,16+,,Female
30.33203768,18.44241485,206,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,16+,,Female
72.52380411,33.91187367,171,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,16+,,Female
7.783459715,0.897129217,17013,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,16+,,Female
19.35212226,8.888660049,288,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,25-34,,Female
10.85660711,7.719326166,121,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,25-34,,Female
22.264809,15.77905229,58,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,25-34,,Female
40.31831829,29.40472965,45,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,25-34,,Female
8.678867847,2.005659347,2531,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,25-34,,Female
12.95853686,7.484373447,269,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,35-44,,Female
15.16195106,11.95208406,164,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,35-44,,Female
40.20363149,39.16542606,44,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,35-44,,Female
187.1091318,105.208929,48,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,35-44,,Female
8.731517941,2.779725173,2600,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,35-44,,Female
15.18904833,12.25204797,139,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,45-54,,Female
4.5476237,4.551165572,135,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,45-54,,Female
0,0,34,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,45-54,,Female
0,0,27,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,45-54,,Female
4.30864259,1.094804955,2925,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,45-54,,Female
0,0,102,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,55-64,,Female
23.42373669,23.13152084,64,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,55-64,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,55-64,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,55-64,,Female
4.176915745,1.373067318,2743,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,55-64,,Female
0,0,49,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,65-74,,Female
0,0,40,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,65-74,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,65-74,,Female
0,0,13,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,65-74,,Female
5.413866905,1.369289092,2775,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,65-74,,Female
0,0,33,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,75+,,Female
49.22472646,48.57039624,16,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,75+,,Female
4.918251216,1.498470604,2295,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,75+,,Female
17.5506925,14.04965675,100,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,16-24,,Male
0,0,42,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,16-24,,Male
0,0,35,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,16-24,,Male
0,0,25,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,16-24,,Male
16.94753007,4.584785417,1022,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,16-24,,Male
10.2850253,3.771081706,972,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,16+,,Male
5.251890943,3.2186738,435,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,16+,,Male
19.25086714,19.20763985,164,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,16+,,Male
0,0,178,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,16+,,Male
6.041304524,0.86059417,14660,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,16+,,Male
4.296825731,4.303121365,210,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,25-34,,Male
0,0,64,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,25-34,,Male
0,0,46,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,25-34,,Male
0,0,31,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,25-34,,Male
9.666423376,2.626464739,1908,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,25-34,,Male
0,0,294,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,35-44,,Male
6.252490502,6.254363583,98,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,35-44,,Male
104.0306909,102.2521595,35,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,35-44,,Male
0,0,40,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,35-44,,Male
2.355834752,0.958537527,2209,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,35-44,,Male
21.92961267,13.52333121,156,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,45-54,,Male
6.593388212,6.592251946,99,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,45-54,,Male
0,0,21,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,45-54,,Male
0,0,35,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,45-54,,Male
5.545299174,1.767948153,2620,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,45-54,,Male
20.66060268,14.54028489,95,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,55-64,,Male
17.00869646,16.86045703,83,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,55-64,,Male
0,0,18,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,55-64,,Male
0,0,29,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,55-64,,Male
3.107848639,1.430622458,2491,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,55-64,,Male
23.63021866,23.29509373,67,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,65-74,,Male
0,0,23,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,65-74,,Male
0,0,14,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,65-74,,Male
2.998125395,1.203932278,2599,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,65-74,,Male
0,0,50,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,Theft from the person,,75+,,Male
0,0,26,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,Theft from the person,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,Theft from the person,,75+,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,Theft from the person,,75+,,Male
0.41740536,0.417388501,1811,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,Theft from the person,,75+,,Male
26.32228283,11.7585456,204,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All personal theft,,16-24,,All adults
51.9511804,23.14649211,93,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All personal theft,,16-24,,All adults
36.70178321,27.44318428,77,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All personal theft,,16-24,,All adults
55.56073507,41.99220645,43,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All personal theft,,16-24,,All adults
47.96012716,5.948872364,2166,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All personal theft,,16-24,,All adults
20.62764508,3.735361668,1956,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All personal theft,,16+,,All adults
31.12548298,6.17949178,1026,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All personal theft,,16+,,All adults
54.95819948,18.5146768,370,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All personal theft,,16+,,All adults
48.24666872,18.69489992,349,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All personal theft,,16+,,All adults
20.71466125,1.130080867,31673,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All personal theft,,16+,,All adults
22.37981504,6.470507136,498,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All personal theft,,25-34,,All adults
31.57797948,13.56018813,185,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All personal theft,,25-34,,All adults
58.95193209,37.87287032,104,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All personal theft,,25-34,,All adults
20.86947971,15.35149574,76,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All personal theft,,25-34,,All adults
26.56470374,2.759085232,4439,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All personal theft,,25-34,,All adults
12.87126991,5.281329387,563,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All personal theft,,35-44,,All adults
38.51236956,13.7621489,262,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All personal theft,,35-44,,All adults
110.0618597,61.49589663,79,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All personal theft,,35-44,,All adults
122.7096327,61.6887474,88,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All personal theft,,35-44,,All adults
19.41575722,2.386046891,4809,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All personal theft,,35-44,,All adults
31.18074661,13.966631,295,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All personal theft,,45-54,,All adults
5.452296004,3.866315245,234,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All personal theft,,45-54,,All adults
25.63331676,18.27377265,55,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All personal theft,,45-54,,All adults
7.466884491,7.488310763,62,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All personal theft,,45-54,,All adults
17.35251285,2.142978867,5545,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All personal theft,,45-54,,All adults
11.6562355,7.015272164,197,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All personal theft,,55-64,,All adults
28.50008402,16.23939594,147,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All personal theft,,55-64,,All adults
51.15879059,49.55560461,33,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All personal theft,,55-64,,All adults
0,0,44,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All personal theft,,55-64,,All adults
14.44216943,2.138910586,5234,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All personal theft,,55-64,,All adults
31.72631073,18.68941079,116,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All personal theft,,65-74,,All adults
8.695104168,8.700796206,63,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All personal theft,,65-74,,All adults
0,0,10,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All personal theft,,65-74,,All adults
0,0,27,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All personal theft,,65-74,,All adults
10.95395804,1.632574004,5374,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All personal theft,,65-74,,All adults
0,0,83,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All personal theft,,75+,,All adults
74.02870715,42.59428509,42,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All personal theft,,75+,,All adults
0,0,12,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All personal theft,,75+,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All personal theft,,75+,,All adults
8.924855139,1.64099051,4106,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All personal theft,,75+,,All adults
27.98974982,17.54540899,104,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All personal theft,,16-24,,Female
66.24134881,37.40392303,51,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All personal theft,,16-24,,Female
77.68029264,56.27165656,42,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All personal theft,,16-24,,Female
94.65297073,93.56493114,18,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All personal theft,,16-24,,Female
48.13839122,8.113025452,1144,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All personal theft,,16-24,,Female
23.46303821,6.01774365,984,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All personal theft,,16+,,Female
33.33000962,8.919083505,591,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All personal theft,,16+,,Female
64.88631392,25.07572882,206,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All personal theft,,16+,,Female
94.04550015,38.68117541,171,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All personal theft,,16+,,Female
20.27019733,1.453894123,17013,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All personal theft,,16+,,Female
27.82192482,10.14670649,288,Quarter,2017 Q1,K04000001,,,Asian/Asian British,,Incidence rate,,All personal theft,,25-34,,Female
37.6154781,19.63134665,121,Quarter,2017 Q1,K04000001,,,Black/African/Caribbean/Black British,,Incidence rate,,All personal theft,,25-34,,Female
45.84068358,27.95726594,58,Quarter,2017 Q1,K04000001,,,Mixed/multiple ethnic groups,,Incidence rate,,All personal theft,,25-34,,Female
40.31831829,29.40472965,45,Quarter,2017 Q1,K04000001,,,Other ethnic group,,Incidence rate,,All personal theft,,25-34,,Female
24.1094073,3.560781849,2531,Quarter,2017 Q1,K04000001,,,White,,Incidence rate,,All personal theft,,25-34,,Female
