V4_2,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Number of hours out of home on an average weekday_codelist,Number of hours out of home on an average weekday,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
0.433393622,0.084287899,8527,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Mugging,,16+,,Male
0.116656372,0.046428384,4326,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Mugging,,16+,,Male
0.196712192,0.196813634,286,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Mugging,,25-34,,Male
0.410211319,0.158645542,1816,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Mugging,,25-34,,Male
0.162233042,0.16266823,156,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Mugging,,25-34,,Male
1.182675762,0.638163282,333,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Mugging,,35-44,,Male
0.157668945,0.086187442,2038,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Mugging,,35-44,,Male
0,0,307,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Mugging,,35-44,,Male
0.69731094,0.417004735,429,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Mugging,,45-54,,Male
0.496733505,0.193115572,2104,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Mugging,,45-54,,Male
0.323468226,0.231290216,387,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Mugging,,45-54,,Male
0.206845269,0.14661742,625,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Mugging,,55-64,,Male
0.111690587,0.087378221,1402,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Mugging,,55-64,,Male
0.108996308,0.10899486,685,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Mugging,,55-64,,Male
0.224414669,0.224057864,1003,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Mugging,,65-74,,Male
0.203158116,0.203122799,329,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Mugging,,65-74,,Male
0.053276349,0.05331116,1361,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Mugging,,65-74,,Male
0.071291459,0.071262103,516,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Mugging,,75+,,Male
0,0,54,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Mugging,,75+,,Male
0.055402429,0.055419991,1327,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Mugging,,75+,,Male
2.841072788,0.664434323,752,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,16-24,,All adults
2.432850849,0.451225761,1554,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,16-24,,All adults
1.064793296,0.629408258,280,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,16-24,,All adults
1.237243471,0.147402688,9317,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,16+,,All adults
1.577550967,0.121867164,15372,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,16+,,All adults
0.666675637,0.091374325,10594,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,16+,,All adults
1.630802851,0.559574129,1099,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,25-34,,All adults
1.662782775,0.225253578,3398,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,25-34,,All adults
1.370790042,0.493406747,798,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,25-34,,All adults
1.055550845,0.318307307,1285,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,35-44,,All adults
1.506468195,0.224589046,3547,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,35-44,,All adults
0.994758684,0.326653382,965,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,35-44,,All adults
0.678645029,0.241952268,1341,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,45-54,,All adults
1.27025532,0.192609718,3859,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,45-54,,All adults
0.663546952,0.29744913,973,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,45-54,,All adults
0.745452604,0.203662787,1612,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,55-64,,All adults
1.028187416,0.213785339,2407,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,55-64,,All adults
0.800632123,0.222592273,1616,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,55-64,,All adults
0.859827736,0.203638941,2121,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,65-74,,All adults
1.314520781,0.544902274,513,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,65-74,,All adults
0.314218003,0.110892425,2920,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,65-74,,All adults
0.763156256,0.271203815,1107,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,75+,,All adults
1.417082548,1.407376449,94,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,75+,,All adults
0.480850395,0.138588064,3042,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,75+,,All adults
2.230851408,0.772890137,415,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,16-24,,Female
2.911476541,0.71388563,770,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,16-24,,Female
0.92442611,0.564792983,177,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,16-24,,Female
0.982565718,0.153993511,5788,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,16+,,Female
1.760369261,0.202499422,6845,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,16+,,Female
0.733043553,0.119429413,6268,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,16+,,Female
0.908032504,0.390771319,813,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,25-34,,Female
1.719797433,0.342812038,1582,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,25-34,,Female
0.976683692,0.494213952,642,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,25-34,,Female
1.467115946,0.441494567,952,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,35-44,,Female
2.09351336,0.442641282,1509,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,35-44,,Female
1.070540949,0.427027809,658,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,35-44,,Female
0.817110391,0.339935001,912,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,45-54,,Female
1.345529275,0.301043582,1755,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,45-54,,Female
0.513658906,0.385109534,586,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,45-54,,Female
0.301651061,0.163309801,987,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,55-64,,Female
0.612342631,0.245786172,1005,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,55-64,,Female
1.011469667,0.332740864,931,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,55-64,,Female
0.570268325,0.210786903,1118,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,65-74,,Female
0.376904921,0.376860522,184,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,65-74,,Female
0.451904312,0.180314138,1559,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,65-74,,Female
0.661871668,0.341421036,591,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,75+,,Female
0,0,40,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,75+,,Female
0.612773633,0.203759522,1715,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,75+,,Female
3.47093051,1.088413164,337,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,16-24,,Male
2.00649452,0.579373133,784,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,16-24,,Male
1.234055859,1.204400755,103,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,16-24,,Male
1.626290781,0.289923923,3529,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,16+,,Male
1.447737912,0.145311638,8527,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,16+,,Male
0.57020844,0.143082755,4326,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,16+,,Male
2.98065672,1.419113717,286,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,25-34,,Male
1.62383649,0.299568211,1816,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,25-34,,Male
2.498235686,1.281909643,156,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,25-34,,Male
0,0,333,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,35-44,,Male
1.133586651,0.240287871,2038,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,35-44,,Male
0.848792303,0.484475811,307,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,35-44,,Male
0.385645208,0.225261987,429,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,45-54,,Male
1.214076884,0.254346138,2104,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,45-54,,Male
0.889026016,0.468654286,387,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,45-54,,Male
1.450448275,0.457908963,625,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,55-64,,Male
1.292103267,0.314477365,1402,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,55-64,,Male
0.498227522,0.257563695,685,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,55-64,,Male
1.181193107,0.360240258,1003,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,65-74,,Male
1.855441958,0.827788589,329,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,65-74,,Male
0.154187148,0.116317009,1361,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,65-74,,Male
0.887272499,0.436018265,516,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Other personal theft,,75+,,Male
2.583666782,2.549566437,54,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Other personal theft,,75+,,Male
0.302626293,0.174796312,1327,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Other personal theft,,75+,,Male
0.250689113,0.139749543,752,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,16-24,,All adults
0.813962846,0.234878351,1554,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,16-24,,All adults
0.544963101,0.334503298,280,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,16-24,,All adults
0.235912265,0.055565972,9317,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,16+,,All adults
0.287187815,0.052865867,15372,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,16+,,All adults
0.117581137,0.032162386,10594,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,16+,,All adults
0.112983858,0.073415494,1099,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,25-34,,All adults
0.221898031,0.085687656,3398,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,25-34,,All adults
0.14597376,0.112102862,798,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,25-34,,All adults
0.408085761,0.204473775,1285,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,35-44,,All adults
0.16736859,0.067947178,3547,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,35-44,,All adults
0,0,965,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,35-44,,All adults
0.450031854,0.228648931,1341,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,45-54,,All adults
0.248611439,0.100282968,3859,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,45-54,,All adults
0.368750346,0.204452773,973,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,45-54,,All adults
0.169727665,0.085384654,1612,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,55-64,,All adults
0.017956246,0.017958214,2407,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,55-64,,All adults
0.09672916,0.068583849,1616,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,55-64,,All adults
0.135095877,0.110114965,2121,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,65-74,,All adults
0.128832939,0.128833246,513,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,65-74,,All adults
0.065017471,0.038520418,2920,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,65-74,,All adults
0.10517269,0.079862035,1107,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,75+,,All adults
0,0,94,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,75+,,All adults
0.040878339,0.029277661,3042,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,75+,,All adults
0.213947559,0.213834742,415,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,16-24,,Female
0.597298422,0.289461745,770,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,16-24,,Female
0.54697269,0.411932534,177,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,16-24,,Female
0.17311765,0.063632801,5788,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,16+,,Female
0.182622895,0.061838706,6845,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,16+,,Female
0.11821736,0.043894283,6268,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,16+,,Female
0.173480319,0.112704731,813,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,25-34,,Female
0.110453956,0.066728695,1582,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,25-34,,Female
0.140290216,0.140269692,642,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,25-34,,Female
0.138775006,0.138681299,952,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,35-44,,Female
0.182639204,0.110318661,1509,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,35-44,,Female
0,0,658,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,35-44,,Female
0.33317312,0.272323914,912,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,45-54,,Female
0.031366707,0.031370962,1755,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,45-54,,Female
0.398851803,0.304432803,586,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,45-54,,Female
0.146361776,0.104036585,987,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,55-64,,Female
0,0,1005,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,55-64,,Female
0.088176461,0.088132482,931,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,55-64,,Female
0.054617084,0.054673849,1118,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,65-74,,Female
0,0,184,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,65-74,,Female
0.075119221,0.054983754,1559,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,65-74,,Female
0.132821339,0.132717794,591,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,75+,,Female
0,0,40,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,75+,,Female
0.030127465,0.030142063,1715,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,75+,,Female
0.288612976,0.178641664,337,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,16-24,,Male
1.006965959,0.359826159,784,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,16-24,,Male
0.542539827,0.542983507,103,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,16-24,,Male
0.331837708,0.101494527,3529,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,16+,,Male
0.361435809,0.077676665,8527,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,16+,,Male
0.116656372,0.046428384,4326,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,16+,,Male
0,0,286,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,25-34,,Male
0.298024643,0.136929626,1816,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,25-34,,Male
0.162233042,0.16266823,156,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,25-34,,Male
1.098793484,0.632807448,333,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,35-44,,Male
0.157668945,0.086187442,2038,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,35-44,,Male
0,0,307,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,35-44,,Male
0.69731094,0.417004735,429,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,45-54,,Male
0.410745464,0.173177036,2104,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,45-54,,Male
0.323468226,0.231290216,387,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,45-54,,Male
0.206845269,0.14661742,625,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,55-64,,Male
0.029352176,0.029348774,1402,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,55-64,,Male
0.108996308,0.10899486,685,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,55-64,,Male
0.224414669,0.224057864,1003,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,65-74,,Male
0.203158116,0.203122799,329,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,65-74,,Male
0.053276349,0.05331116,1361,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,65-74,,Male
0.071291459,0.071262103,516,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Robbery,,75+,,Male
0,0,54,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Robbery,,75+,,Male
0.055402429,0.055419991,1327,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Robbery,,75+,,Male
0.285124847,0.175831588,752,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Snatch theft,,16-24,,All adults
0.049802447,0.049802165,1554,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Snatch theft,,16-24,,All adults
0,0,280,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Snatch theft,,16-24,,All adults
0.093996889,0.033610938,9317,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Snatch theft,,16+,,All adults
0.076733599,0.02478125,15372,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Snatch theft,,16+,,All adults
0.063896923,0.028889005,10594,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Snatch theft,,16+,,All adults
0.120316237,0.085936661,1099,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Snatch theft,,25-34,,All adults
0.103315237,0.056323956,3398,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Snatch theft,,25-34,,All adults
0.374024591,0.268620089,798,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Snatch theft,,25-34,,All adults
0.127185077,0.077131021,1285,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Snatch theft,,35-44,,All adults
0.103001827,0.063581384,3547,Quarter,2017 Q1,K04000001,,,7 plus hrs,,Prevalence rate,,Snatch theft,,35-44,,All adults
0.110373884,0.110326756,965,Quarter,2017 Q1,K04000001,,,Less than 3 hrs,,Prevalence rate,,Snatch theft,,35-44,,All adults
0,0,1341,Quarter,2017 Q1,K04000001,,,3-7 hours,,Prevalence rate,,Snatch theft,,45-54,,All adults
