V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Structure of household_codelist,Structure of household,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
3.189340389,0.134080457,20188,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,All vehicle-related thefts,, ,, 
0.900571619,0.113846183,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.17239601300000001,0.100744973,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.453852585,0.046552725,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.9930183770000001,0.125440896,6994,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.305063711,0.177930776,1034,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
0.606836509,0.062230745999999997,20188,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Attempted theft of and from vehicles,, ,, 
1.90929922,0.165888762,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Bicycle theft,, ,, 
2.1604426340000003,0.35840081799999995,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Bicycle theft,, ,, 
0.775114495,0.061004427,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Bicycle theft,, ,, 
2.425792514,0.215425537,5862,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Bicycle theft,, ,, 
2.9368345280000003,0.526900695,1089,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Bicycle theft,, ,, 
1.857572772,0.153974768,9873,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Bicycle theft,, ,, 
0.18786871100000002,0.053935831,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.237329282,0.23685967300000002,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.132186508,0.023786401000000002,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Burglary in building other than dwelling with entry and no loss,, ,, 
0.5149072,0.083176925,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.356848802,0.133755324,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.33327658600000004,0.036093887000000005,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Burglary in building other than dwelling with entry and loss,, ,, 
0.355578756,0.072749609,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.895220923,0.24349437399999999,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.29889556300000003,0.039823942,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Burglary in dwelling with no loss,, ,, 
0.760943155,0.10334443800000001,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
1.56150956,0.302771041,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.536577039,0.048527793,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Attempted burglary in dwelling,, ,, 
0.876519791,0.113281651,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
2.205704499,0.379741851,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
0.789479224,0.060299940999999996,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Burglary in dwelling with entry,, ,, 
1.62153488,0.151649062,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Burglary in dwelling,, ,, 
3.712012231,0.47658268600000003,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Burglary in dwelling,, ,, 
1.313875125,0.076890319,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Burglary in dwelling,, ,, 
0.520941035,0.08788687099999999,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
1.358857851,0.300272906,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.507031035,0.045849892999999996,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Burglary in dwelling with loss,, ,, 
0.843555615,0.108121315,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.79127421,0.294293107,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.57078979,0.04771336,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Burglary in building other than dwelling,, ,, 
0.140779704,0.043037955,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.197096126,0.11546003699999999,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.12030818300000001,0.021858153999999998,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Attempted burglary in building other than dwelling,, ,, 
0.7027759109999999,0.09880173699999999,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.5941780839999999,0.271377016,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.46118918700000006,0.042476933,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Burglary in building other than dwelling with entry,, ,, 
0.968768978,0.11473654,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Arson and other criminal damage,, ,, 
1.7221270969999998,0.322463922,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Arson and other criminal damage,, ,, 
1.033903936,0.066001785,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Arson and other criminal damage,, ,, 
3.446628745,0.22608069100000003,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.8559712719999997,0.415315859,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.174658712,0.09350841900000001,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
3.800436978,0.24873573399999999,6994,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
4.9046058619999995,0.711773786,1034,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.899806075,0.124154175,20188,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Criminal damage to a vehicle,, ,, 
2.3362501069999997,0.177344002,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Other household theft,, ,, 
4.5144037919999995,0.509486337,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Other household theft,, ,, 
1.732632434,0.08978562300000001,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Other household theft,, ,, 
3.0842450230000003,0.206306474,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Theft from a motor vehicle,, ,, 
1.58981596,0.310684041,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Theft from a motor vehicle,, ,, 
1.8272433080000001,0.08740417199999999,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Theft from a motor vehicle,, ,, 
3.400853327,0.22686602399999997,6994,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Theft from a motor vehicle,, ,, 
2.813262032,0.5483790070000001,1034,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Theft from a motor vehicle,, ,, 
2.436419087,0.116216685,20188,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Theft from a motor vehicle,, ,, 
0.419172105,0.07769591,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.2402808,0.11028228400000001,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.169765382,0.027603802,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.462201556,0.085644032,6994,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.425189373,0.19513800399999998,1034,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.226989633,0.036898767,20188,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Theft of a motor vehicle,, ,, 
0.145206606,0.042568777,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Theft from a dwelling and meter,, ,, 
0.887275296,0.234878201,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Theft from a dwelling and meter,, ,, 
0.202609128,0.032315215,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Theft from a dwelling and meter,, ,, 
10.20238019,0.366090624,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,All household theft,, ,, 
11.83125391,0.821249372,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,All household theft,, ,, 
6.439822376,0.168841447,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,All household theft,, ,, 
2.191043501,0.17287796800000002,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Theft from outside dwelling,, ,, 
3.711434495,0.466291711,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Theft from outside dwelling,, ,, 
1.530023306,0.083678294,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Theft from outside dwelling,, ,, 
13.698426000000001,0.430170747,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,All household crime,, ,, 
14.90120966,0.907761453,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,All household crime,, ,, 
9.136345057,0.19936642100000002,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,All household crime,, ,, 
4.328827265,0.254128395,7632,Quarter,2017 Q1,K04000001,,,Children,,Prevalence rate,,Criminal damage  ,, ,, 
4.466177194,0.51465792,1769,Quarter,2017 Q1,K04000001,,,Lone parent,,Prevalence rate,,Criminal damage  ,, ,, 
3.148800385,0.114804992,25933,Quarter,2017 Q1,K04000001,,,No children,,Prevalence rate,,Criminal damage  ,, ,, 
