V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Accommodation type_codelist,Accommodation type,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
22.92159511,22.63464201,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,16+,,All adults
19.83498897,1.98664474,10904,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,16+,,All adults
24.20002066,2.100079415,10216,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,16+,,All adults
27.84869502,7.815005733,543,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,25-34,,All adults
38.30010626,6.38410281,1227,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,25-34,,All adults
23.42717014,2.716984007,4068,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,25-34,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,25-34,,All adults
17.00306342,3.715501723,1505,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,25-34,,All adults
26.84744969,4.238514776,2020,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,25-34,,All adults
17.23934249,5.704665463,1196,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,35-44,,All adults
39.43412719,8.029667373,930,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,35-44,,All adults
19.80194259,2.736443547,4862,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,35-44,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,35-44,,All adults
19.19266146,4.189389847,1832,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,35-44,,All adults
22.05752372,4.684439704,1834,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,35-44,,All adults
10.02219291,2.441285397,1590,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,45-54,,All adults
23.22582138,5.779191546,767,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,45-54,,All adults
17.15074813,2.23136876,5403,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,45-54,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,45-54,,All adults
21.62264043,4.761622061,2005,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,45-54,,All adults
18.42781773,3.543579297,1808,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,45-54,,All adults
12.38698585,3.870513809,1762,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,55-64,,All adults
28.72303356,7.319016214,684,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,55-64,,All adults
13.4765546,2.140667854,4954,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,55-64,,All adults
0,0,11,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,55-64,,All adults
14.48718179,3.549392179,1748,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,55-64,,All adults
13.5469659,3.412889286,1444,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,55-64,,All adults
6.176253221,1.886077541,1910,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,65-74,,All adults
30.86420933,9.600223777,638,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,65-74,,All adults
9.383949169,1.510120815,4913,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,65-74,,All adults
0,0,31,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,65-74,,All adults
10.02867609,2.570056991,1681,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,65-74,,All adults
13.35693631,3.705993735,1322,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,65-74,,All adults
8.998345962,2.413854225,1412,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,75+,,All adults
5.46943089,3.443552993,549,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,75+,,All adults
10.01997694,1.829587165,3674,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,75+,,All adults
0,0,23,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,75+,,All adults
10.49593316,3.260272182,1395,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,75+,,All adults
10.91964471,4.142919072,867,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,75+,,All adults
57.21378736,18.31101294,211,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,16-24,,Female
32.14413401,13.33203453,273,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,16-24,,Female
51.2833956,8.385296175,1086,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,16-24,,Female
46.82953465,12.74957098,393,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,16-24,,Female
52.16220749,13.6709746,482,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,16-24,,Female
17.43083499,2.646967222,4622,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,16+,,Female
30.15690613,4.210621379,2634,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,16+,,Female
21.13671539,1.574774984,16260,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,16+,,Female
45.85254842,44.66962951,37,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,16+,,Female
19.9715673,2.481976191,5985,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,16+,,Female
25.32066567,2.949800728,5653,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,16+,,Female
32.72325514,11.83488363,302,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,25-34,,Female
36.92013696,8.868632494,638,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,25-34,,Female
22.92350904,3.44853972,2399,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,25-34,,Female
17.88391514,5.403807788,897,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,25-34,,Female
23.93427073,4.700168407,1200,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,25-34,,Female
27.18581706,10.36829112,660,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,35-44,,Female
60.53783419,15.05786389,444,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,35-44,,Female
26.43080577,4.454679373,2667,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,35-44,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,35-44,,Female
20.54518372,5.403095517,1003,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,35-44,,Female
31.70952405,8.035261644,1004,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,35-44,,Female
9.363876182,3.22623787,842,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,45-54,,Female
17.52929434,5.992927538,337,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,45-54,,Female
15.32950762,2.686971618,2916,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,45-54,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,45-54,,Female
18.09108611,5.355382363,1077,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,45-54,,Female
17.40338417,4.573476741,997,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,45-54,,Female
7.015118861,2.780633791,906,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,55-64,,Female
11.83294974,6.679983837,303,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,55-64,,Female
11.98790375,2.465423728,2624,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,55-64,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,55-64,,Female
13.24075343,4.562123792,946,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,55-64,,Female
16.43545586,5.375338152,772,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,55-64,,Female
5.578331973,2.400449938,964,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,65-74,,Female
20.65233349,8.113070066,308,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,65-74,,Female
9.354174863,1.959838496,2557,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,65-74,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,65-74,,Female
14.41845492,4.165079818,871,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,65-74,,Female
8.276446219,3.532302342,722,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,65-74,,Female
13.23488751,3.997301171,737,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,75+,,Female
3.210146566,3.206111041,331,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,75+,,Female
13.31812743,2.758942746,2011,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,75+,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,75+,,Female
11.50438135,4.272514176,798,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,75+,,Female
16.47465632,6.735019783,476,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,75+,,Female
31.58702595,13.08037841,209,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,16-24,,Male
49.68797281,16.81015624,226,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,16-24,,Male
41.96882712,8.116014433,993,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,16-24,,Male
43.31658548,16.19092707,345,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,16-24,,Male
46.02231318,12.06910855,439,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,16-24,,Male
13.02202331,2.337775012,4211,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,16+,,Male
35.00759193,4.515600484,2660,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,16+,,Male
18.94599111,1.669307786,13693,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,16+,,Male
0,0,44,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,16+,,Male
19.68408435,3.105416826,4919,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,16+,,Male
23.01776555,3.013513862,4563,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,16+,,Male
22.94944303,10.08474493,241,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,25-34,,Male
39.45657472,9.15691731,589,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,25-34,,Male
23.96093674,4.278015297,1669,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,25-34,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,25-34,,Male
16.04779421,5.093330351,608,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,25-34,,Male
29.92925574,7.211044672,820,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,25-34,,Male
6.039538353,3.233910999,536,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,35-44,,Male
22.60642005,7.710519564,486,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,35-44,,Male
12.77448133,3.115169048,2195,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,35-44,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,35-44,,Male
17.77249773,6.51159793,829,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,35-44,,Male
12.12457108,4.644678024,830,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,35-44,,Male
10.70084804,3.68745757,748,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,45-54,,Male
27.61848295,9.120321607,430,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,45-54,,Male
19.09175257,3.71134427,2487,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,45-54,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,45-54,,Male
25.47772039,8.191272626,928,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,45-54,,Male
19.52224902,5.498092829,811,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,45-54,,Male
17.81397034,7.27412238,856,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,55-64,,Male
43.36138115,12.31877561,381,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,55-64,,Male
15.04271775,3.561962905,2330,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,55-64,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,55-64,,Male
15.84534013,5.567031799,802,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,55-64,,Male
10.49013531,4.100920525,672,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,55-64,,Male
6.790753853,2.913644323,946,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,65-74,,Male
40.73434706,17.09505977,330,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,65-74,,Male
9.416404811,2.323849154,2356,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,65-74,,Male
0,0,16,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,65-74,,Male
5.279172918,2.86506634,810,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,65-74,,Male
19.46953972,6.964605585,600,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,65-74,,Male
4.273841649,2.525422671,675,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal theft,,75+,,Male
9.400941341,7.597571934,218,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal theft,,75+,,Male
5.850812247,2.247054321,1663,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal theft,,75+,,Male
0,0,16,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal theft,,75+,,Male
9.03445438,5.035256888,597,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal theft,,75+,,Male
3.96226793,3.953591747,391,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal theft,,75+,,Male
106.4306427,24.07209244,420,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal crime,,16-24,,All adults
139.7949479,25.67733131,499,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal crime,,16-24,,All adults
109.7117436,11.36894957,2079,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal crime,,16-24,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal crime,,16-24,,All adults
107.9608338,18.36967516,738,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal crime,,16-24,,All adults
112.6984675,17.84030145,921,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal crime,,16-24,,All adults
36.56625981,3.66481424,8833,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal crime,,16+,,All adults
74.44533693,6.041673488,5294,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal crime,,16+,,All adults
47.80035805,2.290700678,29953,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal crime,,16+,,All adults
36.80613166,26.30640485,81,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal crime,,16+,,All adults
47.2845868,3.776858458,10904,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal crime,,16+,,All adults
57.37488279,4.035761006,10216,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal crime,,16+,,All adults
67.86628632,19.15498027,543,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal crime,,25-34,,All adults
75.09930125,10.76163411,1227,Quarter,2017 Q1,K04000001,,,Flats/maisonettes,,Incidence rate,,All personal crime,,25-34,,All adults
56.75328339,5.455206336,4068,Quarter,2017 Q1,K04000001,,,House,,Incidence rate,,All personal crime,,25-34,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Other accommodation,,Incidence rate,,All personal crime,,25-34,,All adults
41.429005,6.302617634,1505,Quarter,2017 Q1,K04000001,,,Semi-detached house,,Incidence rate,,All personal crime,,25-34,,All adults
64.75259242,7.9757774,2020,Quarter,2017 Q1,K04000001,,,Terraced house,,Incidence rate,,All personal crime,,25-34,,All adults
35.96397631,8.006724156,1196,Quarter,2017 Q1,K04000001,,,Detached house,,Incidence rate,,All personal crime,,35-44,,All adults
