V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Occupation_codelist,Occupation,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
8.284281616,8.256596613,160,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,55-64,,All adults
0,0,50,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,55-64,,All adults
1.504229975,1.086149026,2013,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,55-64,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,65-74,,All adults
4.091736958,1.794110613,1417,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,65-74,,All adults
3.348575664,1.55476875,1782,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,65-74,,All adults
12.47665388,12.37252377,163,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,65-74,,All adults
0,0,53,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,65-74,,All adults
2.862292152,0.982992489,2175,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,65-74,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,75+,,All adults
2.087180698,1.494997911,1078,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,75+,,All adults
0.589396441,0.589798345,1231,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,75+,,All adults
0,0,196,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,75+,,All adults
0,0,44,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,75+,,All adults
4.415508664,1.686252145,1705,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,75+,,All adults
14.6977086,6.217215909,444,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,16-24,,Female
8.939476652,6.60382012,202,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,16-24,,Female
37.49067075,16.73069122,206,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,16-24,,Female
0,0,116,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,16-24,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,16-24,,Female
8.16472892,4.618321255,386,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,16-24,,Female
12.87426854,5.449572051,578,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,16+,,Female
3.921666566,0.936684625,4848,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,16+,,Female
6.632543564,1.365858769,6210,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,16+,,Female
2.663420027,1.882781313,945,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,16+,,Female
3.722226833,3.729928863,157,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,16+,,Female
4.633066171,1.190998031,6245,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,16+,,Female
0,0,75,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,25-34,,Female
8.593852665,3.416603687,656,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,25-34,,Female
9.29121795,3.336662097,1131,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,25-34,,Female
0,0,201,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,25-34,,Female
0,0,25,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,25-34,,Female
2.032236061,1.214784989,956,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,25-34,,Female
0,0,39,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,35-44,,Female
5.014821151,2.905181375,762,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,35-44,,Female
4.864601392,2.13861985,1364,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,35-44,,Female
9.386824388,9.347933199,138,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,35-44,,Female
0,0,34,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,35-44,,Female
9.578575883,7.410011703,791,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,35-44,,Female
0,0,15,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,45-54,,Female
0.574614559,0.574039144,926,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,45-54,,Female
2.021868154,1.018052472,1217,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,45-54,,Female
11.01159896,10.95908952,113,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,45-54,,Female
22.58609692,22.76432398,24,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,45-54,,Female
2.853077352,1.484928474,969,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,45-54,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,55-64,,Female
0.936225642,0.936511541,821,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,55-64,,Female
2.779085035,1.751872813,950,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,55-64,,Female
0,0,99,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,55-64,,Female
0,0,22,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,55-64,,Female
1.169199289,1.16812742,1048,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,55-64,,Female
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,65-74,,Female
4.143873107,2.289788677,786,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,65-74,,Female
5.856251542,3.059233494,807,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,65-74,,Female
0,0,113,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,65-74,,Female
0,0,24,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,65-74,,Female
4.360668157,1.663554942,1153,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,65-74,,Female
3.122008013,2.235284085,695,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,75+,,Female
1.355490252,1.35607487,535,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,75+,,Female
0,0,165,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,75+,,Female
0,0,19,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,75+,,Female
7.037644326,2.881139877,942,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,75+,,Female
7.373313672,5.050414515,469,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,16-24,,Male
8.381108122,8.357487043,109,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,16-24,,Male
9.789962322,6.903497667,191,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,16-24,,Male
6.883529121,6.895061219,74,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,16-24,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,16-24,,Male
2.225593072,2.225017371,377,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,16-24,,Male
6.541887055,4.482785593,562,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,16+,,Male
2.14855443,0.880682607,3445,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,16+,,Male
3.130780227,0.932316189,6230,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,16+,,Male
13.10214081,6.069460668,395,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,16+,,Male
0,0,167,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,16+,,Male
1.456110648,0.587445401,5638,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,16+,,Male
0,0,64,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,25-34,,Male
2.479163997,2.476865173,450,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,25-34,,Male
8.25638053,3.642929025,919,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,25-34,,Male
0,0,58,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,25-34,,Male
0,0,17,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,25-34,,Male
0.799110142,0.799639266,757,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,25-34,,Male
0,0,12,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,35-44,,Male
3.177945634,2.353674844,555,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,35-44,,Male
0,0,1243,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,35-44,,Male
22.78344574,22.51180585,62,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,35-44,,Male
0,0,37,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,35-44,,Male
0,0,779,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,35-44,,Male
0,0,11,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,45-54,,Male
0.487008592,0.487234856,690,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,45-54,,Male
3.716997309,2.41684258,1171,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,45-54,,Male
11.7960466,11.789431,59,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,45-54,,Male
0,0,26,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,45-54,,Male
2.966657839,2.207649374,975,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,45-54,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,627,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,55-64,,Male
1.414508918,1.413505728,1035,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,55-64,,Male
27.83877275,27.37950759,61,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,55-64,,Male
0,0,28,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,55-64,,Male
1.854205928,1.853417622,965,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,55-64,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,65-74,,Male
4.025870812,2.844743561,631,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,65-74,,Male
1.399329002,1.398315709,975,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,65-74,,Male
41.08298792,39.98862092,50,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,65-74,,Male
0,0,29,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,65-74,,Male
1.057318283,0.816405174,1022,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,65-74,,Male
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stealth theft,,75+,,Male
0,0,383,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stealth theft,,75+,,Male
0,0,696,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stealth theft,,75+,,Male
0,0,31,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stealth theft,,75+,,Male
0,0,25,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stealth theft,,75+,,Male
0.987708521,0.987580014,763,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stealth theft,,75+,,Male
37.18172554,12.44827626,913,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stranger violence,,16-24,,All adults
26.08166655,10.71844426,311,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stranger violence,,16-24,,All adults
31.44953362,10.49503378,397,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stranger violence,,16-24,,All adults
37.16054116,17.51970548,190,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stranger violence,,16-24,,All adults
42.88982258,43.15027807,14,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stranger violence,,16-24,,All adults
19.07527347,5.887648451,763,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stranger violence,,16-24,,All adults
33.30919257,10.99705095,1140,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stranger violence,,16+,,All adults
11.10825942,2.027101552,8293,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stranger violence,,16+,,All adults
9.741420132,1.324096185,12440,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stranger violence,,16+,,All adults
14.53873235,4.693717747,1340,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stranger violence,,16+,,All adults
5.965949759,4.487216794,324,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stranger violence,,16+,,All adults
9.294395252,1.224213241,11883,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stranger violence,,16+,,All adults
6.539670267,4.650363146,139,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stranger violence,,25-34,,All adults
20.68450508,8.041380757,1106,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stranger violence,,25-34,,All adults
13.23603839,3.562479515,2050,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stranger violence,,25-34,,All adults
12.05366966,8.890099237,259,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stranger violence,,25-34,,All adults
0,0,42,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stranger violence,,25-34,,All adults
13.98504492,3.60376332,1713,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stranger violence,,25-34,,All adults
0,0,51,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stranger violence,,35-44,,All adults
9.828092992,3.558115832,1317,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stranger violence,,35-44,,All adults
7.862942028,2.039891304,2607,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stranger violence,,35-44,,All adults
9.532451989,7.314369365,200,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stranger violence,,35-44,,All adults
0,0,71,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stranger violence,,35-44,,All adults
18.78628282,5.271634904,1570,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stranger violence,,35-44,,All adults
0,0,26,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stranger violence,,45-54,,All adults
11.74949554,3.861459584,1616,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stranger violence,,45-54,,All adults
14.0184979,4.104797072,2388,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stranger violence,,45-54,,All adults
19.47678766,15.28594554,172,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stranger violence,,45-54,,All adults
11.46279306,11.51744556,50,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stranger violence,,45-54,,All adults
9.11269044,2.544480522,1944,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stranger violence,,45-54,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stranger violence,,55-64,,All adults
8.378026579,5.144273765,1448,Quarter,2017 Q1,K04000001,,,Intermediate occs,,Incidence rate,,Stranger violence,,55-64,,All adults
4.133316319,2.024815065,1985,Quarter,2017 Q1,K04000001,,,Managerial and professional occs,,Incidence rate,,Stranger violence,,55-64,,All adults
0,0,160,Quarter,2017 Q1,K04000001,,,Never worked and long term unemployed,,Incidence rate,,Stranger violence,,55-64,,All adults
0,0,50,Quarter,2017 Q1,K04000001,,,Not classified,,Incidence rate,,Stranger violence,,55-64,,All adults
2.881360855,1.166594148,2013,Quarter,2017 Q1,K04000001,,,Routine and manual occs,,Incidence rate,,Stranger violence,,55-64,,All adults
-,-,-,Quarter,2017 Q1,K04000001,,,Full-time students,,Incidence rate,,Stranger violence,,65-74,,All adults
