V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Total household income_codelist,Total household income,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
3.895716325,2.404743008,1032,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,65-74,,All adults
6.852026182,3.226872912,684,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,65-74,,All adults
2.796506484,1.458952528,1378,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,75+,,All adults
2.892350899,1.725156733,592,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,75+,,All adults
2.741448773,2.740131988,284,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,75+,,All adults
4.389247811,4.396761283,131,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,75+,,All adults
4.208735674,4.210531366,158,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,75+,,All adults
2.417932722,1.967212944,1009,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,75+,,All adults
4.375194782,2.555558779,703,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,75+,,All adults
41.88058042,13.76908593,241,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,16-24,,Female
26.92716208,13.57662878,169,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,16-24,,Female
0,0,119,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,16-24,,Female
21.42560812,20.61242392,75,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,16-24,,Female
22.81789471,13.04785005,178,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,16-24,,Female
22.78106305,8.88409968,405,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,16-24,,Female
0,0,174,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,16-24,,Female
11.16554082,2.116144761,3979,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,16+,,Female
9.232560417,2.795486234,2782,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,16+,,Female
10.06685953,3.265378041,2029,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,16+,,Female
6.277100447,2.603723514,1406,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,16+,,Female
7.810324033,1.799854739,3259,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,16+,,Female
9.790917518,2.433812127,3396,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,16+,,Female
10.99046351,2.61890177,2129,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,16+,,Female
13.18999392,5.575439713,598,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,25-34,,Female
5.072032565,2.575881393,486,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,25-34,,Female
18.76549562,8.139809219,417,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,25-34,,Female
3.789883327,3.782893558,318,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,25-34,,Female
11.59485083,4.349167338,612,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,25-34,,Female
6.029952122,3.736263853,354,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,25-34,,Female
20.90868758,9.38500823,258,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,25-34,,Female
13.97194404,8.055113884,464,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,35-44,,Female
20.04362618,14.19926955,440,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,35-44,,Female
16.94035919,13.94456196,396,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,35-44,,Female
8.788759595,5.247099342,309,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,35-44,,Female
5.225543332,2.436172445,915,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,35-44,,Female
19.91531502,10.03132143,397,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,35-44,,Female
29.53751067,16.44986657,207,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,35-44,,Female
5.353937483,2.706929521,525,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,45-54,,Female
6.345656093,4.998941981,491,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,45-54,,Female
6.148735646,3.766343637,377,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,45-54,,Female
1.625381016,1.618388371,304,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,45-54,,Female
3.289858265,1.582314494,861,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,45-54,,Female
2.12421564,1.526189087,465,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,45-54,,Female
20.61824398,11.22546174,241,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,45-54,,Female
5.30878448,3.757545198,596,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,55-64,,Female
3.163345226,2.238486242,450,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,55-64,,Female
6.249458108,4.666786474,349,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,55-64,,Female
0,0,231,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,55-64,,Female
2.465032717,1.788182113,468,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,55-64,,Female
6.987478304,4.574629919,521,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,55-64,,Female
3.838273227,2.909494822,329,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,55-64,,Female
5.920726887,2.329153993,795,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,65-74,,Female
2.798703203,2.027022406,482,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,65-74,,Female
4.827404297,4.810870729,262,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,65-74,,Female
11.16124649,11.09745309,123,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,65-74,,Female
13.14931625,7.859389009,173,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,65-74,,Female
1.173411985,1.173593248,603,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,65-74,,Female
7.478579618,4.341869005,446,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,65-74,,Female
3.941974743,2.37013336,760,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,75+,,Female
5.996630973,3.580994895,264,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,75+,,Female
6.312224798,6.309733783,109,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,75+,,Female
12.11958449,12.12928055,46,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,75+,,Female
12.57984365,12.57022356,52,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,75+,,Female
3.721915999,3.030667199,651,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,75+,,Female
6.264461299,3.655385807,474,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,75+,,Female
6.141336633,6.127259272,165,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,16-24,,Male
0,0,153,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,16-24,,Male
0,0,108,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,16-24,,Male
50.94340359,25.71258323,93,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,16-24,,Male
19.77044753,8.829352626,199,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,16-24,,Male
15.92550693,7.44914931,421,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,16-24,,Male
20.68678416,14.5960651,86,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,16-24,,Male
5.413247701,1.712336223,2920,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,16+,,Male
1.470958958,0.836465563,2504,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,16+,,Male
3.474951696,1.323379311,2016,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,16+,,Male
10.29659151,3.522488413,1554,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,16+,,Male
6.014368485,1.502529087,3557,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,16+,,Male
9.344706493,2.640726202,2649,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,16+,,Male
13.29774561,5.622429366,1234,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,16+,,Male
12.17867378,8.398282852,295,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,25-34,,Male
8.112483141,4.608194951,376,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,25-34,,Male
3.651051796,3.651011073,344,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,25-34,,Male
11.22008215,6.671704905,274,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,25-34,,Male
7.060090094,3.530290086,568,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,25-34,,Male
11.31483828,7.076409553,319,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,25-34,,Male
0,0,88,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,25-34,,Male
3.836401049,2.766941467,292,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,35-44,,Male
0,0,345,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,35-44,,Male
4.468826175,2.603254076,365,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,35-44,,Male
0,0,314,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,35-44,,Male
0.324555851,0.324695517,896,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,35-44,,Male
3.540548815,3.534836944,338,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,35-44,,Male
53.76932135,41.1838844,136,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,35-44,,Male
6.827324243,5.174380906,330,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,45-54,,Male
0,0,366,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,45-54,,Male
7.719290055,4.642806995,393,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,45-54,,Male
7.190226618,5.688594831,346,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,45-54,,Male
5.486509454,2.980435106,904,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,45-54,,Male
13.22728927,7.219421784,394,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,45-54,,Male
4.821332885,4.81491462,199,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,45-54,,Male
5.886930977,4.169164847,456,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,55-64,,Male
0,0,398,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,55-64,,Male
0,0,314,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,55-64,,Male
5.638022039,5.624034477,282,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,55-64,,Male
6.476188425,4.175796258,622,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,55-64,,Male
1.26576315,1.266665345,390,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,55-64,,Male
12.97158271,8.496324745,258,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,55-64,,Male
3.842516993,2.721104801,764,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,65-74,,Male
0,0,538,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,65-74,,Male
3.744391201,3.740236862,317,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,65-74,,Male
0,0,160,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,65-74,,Male
4.180028691,4.172646645,262,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,65-74,,Male
7.830943283,5.614946227,429,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,65-74,,Male
5.663456517,4.375483295,238,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,65-74,,Male
1.276797385,1.276430501,618,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,Theft from the person,,75+,,Male
0,0,328,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,Theft from the person,,75+,,Male
0,0,175,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,Theft from the person,,75+,,Male
0,0,85,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,Theft from the person,,75+,,Male
0,0,106,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,Theft from the person,,75+,,Male
0,0,358,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,Theft from the person,,75+,,Male
0,0,229,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,Theft from the person,,75+,,Male
51.5406005,13.92446861,406,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All personal theft,,16-24,,All adults
30.89303403,11.29805416,322,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All personal theft,,16-24,,All adults
37.67171549,15.31518016,227,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All personal theft,,16-24,,All adults
75.72624092,27.05008462,168,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All personal theft,,16-24,,All adults
51.24873656,14.579806,377,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All personal theft,,16-24,,All adults
43.32971774,8.674863265,826,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All personal theft,,16-24,,All adults
39.57313764,14.96011661,260,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All personal theft,,16-24,,All adults
21.37163395,2.418044102,6899,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All personal theft,,16+,,All adults
19.15011352,2.502239034,5286,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All personal theft,,16+,,All adults
20.67408491,2.94917076,4045,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All personal theft,,16+,,All adults
22.04729292,3.674949345,2960,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All personal theft,,16+,,All adults
23.3488141,2.422882162,6816,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All personal theft,,16+,,All adults
20.87977637,2.669054539,6045,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All personal theft,,16+,,All adults
27.54529279,4.009901949,3363,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All personal theft,,16+,,All adults
24.78150528,6.995102855,893,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All personal theft,,25-34,,All adults
26.7818462,6.267467302,862,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All personal theft,,25-34,,All adults
24.49002158,6.67612607,761,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All personal theft,,25-34,,All adults
19.63767108,5.872910871,592,Quarter,2017 Q1,K04000001,,,"40,000-49,999",,Incidence rate,,All personal theft,,25-34,,All adults
29.80954694,4.885373451,1180,Quarter,2017 Q1,K04000001,,,"50,000 or more",,Incidence rate,,All personal theft,,25-34,,All adults
25.56158375,7.583154084,673,Quarter,2017 Q1,K04000001,,,No income stated or not enough information provided,,Incidence rate,,All personal theft,,25-34,,All adults
44.6974275,14.59526389,346,Quarter,2017 Q1,K04000001,,,"Under 10,000",,Incidence rate,,All personal theft,,25-34,,All adults
22.99738999,6.909006561,756,Quarter,2017 Q1,K04000001,,,"10,000-19,999",,Incidence rate,,All personal theft,,35-44,,All adults
31.69288253,9.465623809,785,Quarter,2017 Q1,K04000001,,,"20,000-29,999",,Incidence rate,,All personal theft,,35-44,,All adults
17.4528217,7.632195733,761,Quarter,2017 Q1,K04000001,,,"30,000-39,999",,Incidence rate,,All personal theft,,35-44,,All adults
