V4_1,Standard Error,Unweighted Count,Time_codelist,Time,Geography_codelist,Geography,Long-standing illness or disability _codelist,Long-standing illness or disability ,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
15.47523583,5.917000597,640,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,35-44,,All adults
8.010575295,2.091084234,4959,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,35-44,,All adults
3.189051986,3.190246027,199,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,35-44,,All adults
9.537101679,3.187752871,1329,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,45-54,,All adults
8.072320985,3.144456363,1034,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,45-54,,All adults
4.80184957,1.10674373,4853,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,45-54,,All adults
14.4627953,9.083831217,294,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,45-54,,All adults
8.507270138,2.701997862,1590,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,55-64,,All adults
9.77434577,3.27312419,1268,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,55-64,,All adults
2.912688143,1.037328646,4050,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,55-64,,All adults
4.010183814,4.002204339,319,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,55-64,,All adults
4.834690046,1.693381873,1874,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,65-74,,All adults
5.406787868,2.076449937,1483,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,65-74,,All adults
4.281647053,1.162743358,3698,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,65-74,,All adults
2.765444684,2.146800427,390,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,65-74,,All adults
3.435440865,1.453054824,1997,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,75+,,All adults
4.149270793,1.757436896,1669,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,75+,,All adults
2.736662021,0.989807769,2246,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,75+,,All adults
0,0,327,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,75+,,All adults
24.50508731,15.01410373,184,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,16-24,,Female
26.88109909,19.2059562,144,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,16-24,,Female
21.93483085,4.970304568,1175,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,16-24,,Female
17.55703414,17.53254569,40,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,16-24,,Female
10.76337532,1.898790183,4755,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,16+,,Female
12.00002215,2.267316504,3893,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,16+,,Female
9.02899743,1.097068524,14173,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,16+,,Female
5.535261893,2.477344963,858,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,16+,,Female
19.77787916,6.676220854,407,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,25-34,,Female
24.24565519,8.65966189,306,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,25-34,,Female
9.6849742,2.141281671,2633,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,25-34,,Female
7.101609565,7.098998543,100,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,25-34,,Female
14.90864205,7.008053778,481,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,35-44,,Female
17.18049735,8.736150362,380,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,35-44,,Female
13.13087588,3.724992029,2639,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,35-44,,Female
6.756570842,6.752536448,101,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,35-44,,Female
11.82349119,4.411727138,751,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,45-54,,Female
12.80615877,5.297734703,601,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,45-54,,Female
2.969965825,0.94719712,2505,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,45-54,,Female
7.980425801,6.287467744,150,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,45-54,,Female
7.698697568,3.729455996,841,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,55-64,,Female
9.540181651,4.615685214,687,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,55-64,,Female
3.155598914,1.279840691,2091,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,55-64,,Female
0,0,153,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,55-64,,Female
7.444058698,2.841214626,965,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,65-74,,Female
8.159844379,3.35106519,786,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,65-74,,Female
4.178270507,1.414490024,1907,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,65-74,,Female
4.442116122,4.442798533,178,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,65-74,,Female
5.257578647,2.419181262,1126,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,75+,,Female
5.978457839,2.749599519,989,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,75+,,Female
4.968109577,1.795342997,1223,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,75+,,Female
0,0,136,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,75+,,Female
24.60857453,14.20273521,133,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,16-24,,Male
39.39373574,22.49318768,87,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,16-24,,Male
14.44437889,4.129310939,1092,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,16-24,,Male
0,0,46,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,16-24,,Male
6.899988334,1.711909228,3797,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,16+,,Male
7.038046835,1.973815338,2871,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,16+,,Male
6.365512136,0.966527472,12597,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,16+,,Male
6.549741813,3.442486067,923,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,16+,,Male
9.229877713,6.905016215,199,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,25-34,,Male
4.533489898,4.533361972,133,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,25-34,,Male
8.28518502,2.312434679,2064,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,25-34,,Male
18.17361945,18.02126066,66,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,25-34,,Male
9.507921304,5.396218497,358,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,35-44,,Male
13.2959911,7.516110999,260,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,35-44,,Male
2.9014551,1.888369405,2320,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,35-44,,Male
0,0,98,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,35-44,,Male
6.646555797,4.614640082,578,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,45-54,,Male
1.596594503,1.598823909,433,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,45-54,,Male
6.59638495,1.985889628,2348,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,45-54,,Male
20.80981185,16.91203142,144,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,45-54,,Male
9.402176538,3.915338847,749,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,55-64,,Male
10.05131786,4.604395235,581,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,55-64,,Male
2.667062168,1.634608858,1959,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,55-64,,Male
7.545305601,7.516628975,166,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,55-64,,Male
2.052107453,1.747404914,909,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,65-74,,Male
2.266355279,2.263347976,697,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,65-74,,Male
4.392867987,1.869675549,1791,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,65-74,,Male
1.383256815,1.385467563,212,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,65-74,,Male
0.872354336,0.872279297,871,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,Theft from the person,,75+,,Male
1.154549497,1.154298657,680,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,Theft from the person,,75+,,Male
0,0,1023,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,Theft from the person,,75+,,Male
0,0,191,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,Theft from the person,,75+,,Male
51.70860693,14.89866815,317,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All personal theft,,16-24,,All adults
55.16569347,19.11593855,231,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All personal theft,,16-24,,All adults
44.92891782,5.463941746,2267,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All personal theft,,16-24,,All adults
43.990317,22.09186966,86,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All personal theft,,16-24,,All adults
26.11992223,2.347053926,8552,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All personal theft,,16+,,All adults
26.69063724,2.638979929,6764,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All personal theft,,16+,,All adults
20.72601628,1.206105662,26770,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All personal theft,,16+,,All adults
24.2828739,5.101084482,1781,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All personal theft,,16+,,All adults
46.73478364,10.31971665,606,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All personal theft,,25-34,,All adults
53.86167904,13.41139458,439,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All personal theft,,25-34,,All adults
24.61382967,2.589459425,4697,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All personal theft,,25-34,,All adults
29.90791978,14.54430132,166,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All personal theft,,25-34,,All adults
46.69378215,9.377314337,839,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All personal theft,,35-44,,All adults
50.08662455,11.14736279,640,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All personal theft,,35-44,,All adults
19.13409616,2.661301294,4959,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All personal theft,,35-44,,All adults
36.45104404,17.8658097,199,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All personal theft,,35-44,,All adults
24.77182034,5.674511345,1329,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All personal theft,,45-54,,All adults
24.91689553,6.660898767,1034,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All personal theft,,45-54,,All adults
16.08065604,2.21577431,4853,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All personal theft,,45-54,,All adults
24.33767466,10.76329105,294,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All personal theft,,45-54,,All adults
25.59167695,5.570181848,1590,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All personal theft,,55-64,,All adults
24.64385115,5.018621911,1268,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All personal theft,,55-64,,All adults
11.27251987,2.003066187,4050,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All personal theft,,55-64,,All adults
29.42059903,18.43304995,319,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All personal theft,,55-64,,All adults
14.03125954,3.429414473,1874,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All personal theft,,65-74,,All adults
15.59333685,4.178279203,1483,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All personal theft,,65-74,,All adults
10.26234122,1.817520567,3698,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All personal theft,,65-74,,All adults
8.385858352,4.711007036,390,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All personal theft,,65-74,,All adults
11.9125235,2.78597454,1997,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All personal theft,,75+,,All adults
11.85823037,3.048870892,1669,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All personal theft,,75+,,All adults
7.233410515,1.91352909,2246,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All personal theft,,75+,,All adults
12.20955352,6.885851891,327,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All personal theft,,75+,,All adults
51.09548727,18.81375758,184,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All personal theft,,16-24,,Female
52.59046439,22.5255489,144,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All personal theft,,16-24,,Female
48.10944312,7.934684694,1175,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All personal theft,,16-24,,Female
46.72379997,33.74717522,40,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All personal theft,,16-24,,Female
28.4667505,3.12803168,4755,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All personal theft,,16+,,Female
29.11353933,3.548773316,3893,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All personal theft,,16+,,Female
20.57561133,1.647444885,14173,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All personal theft,,16+,,Female
25.87750152,6.38939041,858,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All personal theft,,16+,,Female
53.7486259,14.66993316,407,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All personal theft,,25-34,,Female
63.8024209,19.00432549,306,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All personal theft,,25-34,,Female
22.20393212,3.183570794,2633,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All personal theft,,25-34,,Female
25.35652766,16.12513658,100,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All personal theft,,25-34,,Female
58.58570853,14.30718754,481,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All personal theft,,35-44,,Female
63.36322681,16.53787616,380,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All personal theft,,35-44,,Female
26.386995,4.499291073,2639,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All personal theft,,35-44,,Female
41.44259683,27.9757291,101,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All personal theft,,35-44,,Female
26.61630919,8.038431767,751,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All personal theft,,45-54,,Female
26.27764584,9.506266337,601,Quarter,2017 Q1,K04000001,,,Limiting disability/illness,,Incidence rate,,All personal theft,,45-54,,Female
12.52017503,2.309446407,2505,Quarter,2017 Q1,K04000001,,,No disability/illness,,Incidence rate,,All personal theft,,45-54,,Female
27.94077071,13.27331966,150,Quarter,2017 Q1,K04000001,,,Non-limiting disability/illness,,Incidence rate,,All personal theft,,45-54,,Female
24.50101174,6.296677689,841,Quarter,2017 Q1,K04000001,,,Disability/illness ONS,,Incidence rate,,All personal theft,,55-64,,Female
